provider	synonym_name	author	taxon_id	usage_key
worms	Chrysastrella bisetus	(Schiller) Conrad	625391	4899369
worms	Trachelomonas biseta	J.Schiller, 1924	625391	3208889
worms	Anabaena macrospora	Klebahn, 1895	625403	5427323
worms	Anabaena flos-aquae treleasei	(Bornet & Flahault) Elenkin, 1938	625404	5715993
worms	Anabaena flos-aquae var. treleasei	Bornet & Flahault, 1886	625404	5715993
worms	Anabaena mendotae	W.Trelease, 1889	625404	5913152
worms	Anabaena mucosa	Komárková-Legnerová & Eloranta, 1992	625405	5427312
worms	Anabaena spiroides f. ucrainica	(Schkorbatow) Elenkin, 1938	625405	5427219
worms	Anabaena spiroides var. ucrainica	Schkorbatow, 1923	625405	5427219
worms	Anabaena ucrainica	(Schkorbatow) M.Watanabe, 1996	625405	7410377
worms	Dolichospermum ucrainica	(Skorbatov) Tuji & Niiyama, 2012	625405	9834637
worms	Anabaena flos-aquae f. aptekariana	Elenkin, 1938	625406	5715991
worms	Anabaena perturbata	H.Hill, 1976	625406	5427314
worms	Anabaena spiroides f. tumida	(Nygaard) Pankow	625406	5427219
worms	Anabaena spiroides var. tumida	Nygaard, 1949	625406	5427219
worms	Anabaena limnetica	G.M.Smith, 1916	625407	5427203
worms	Anabaena planctonica	Brunnthaler, 1903	625407	5427201
worms	Anabaena solitaria f. planctonica	(Brunnthaler) Komárek, 1958	625407	11335906
worms	Anabaena solitaria f. planktonica	(Brunnthaler) Komárek, 1958	625407	11335906
worms	Anabaena augstumalis f. incrassata	(Nygaard) Elenkin	625408	5427303
worms	Anabaena augstumalis var. incrassata	(Nygaard) Geitler, 1932	625408	12383189
worms	Anabaena circinalis	Rabenhorst ex Bornet & Flahault, 1886	625408	7975204
worms	Anabaena incrassata	Nygaard, 1929	625408	3219258
worms	Anabaena sigmoidea	Nygaard, 1950	625408	8080965
worms	Anabaena smithii	(Komárek) M.Watanabe, 1992	625409	5427209
worms	Anabaena solitaria f. smithii	Komárek, 1958	625409	5913143
worms	Anabaena catenula var. solitaria	(Klebahn) Geitler, 1932	625410	7706276
worms	Anabaena scheremetievi f. macrosporoides	(Troitzkaya) Elenkin	625410	5715987
worms	Anabaena scheremetievii var. macrosporoides	Troitzkaya [Troickaja], 1922	625410	5715987
worms	Anabaena solitaria	Klebahn, 1895	625410	5913143
worms	Anabaena solitaria f. typica	Elenkin, 1938	625410	5913143
worms	Anabaena spiroides	Klebahn, 1895	625411	5427219
worms	Anabaena spiroides f. typica	Elenkin, 1938	625411	5427219
worms	Anabaena spiroides var. crassa	Klebahn	625411	8388162
worms	Anabaena affinis f. viguieri	(Denis & Frémy) Komérek, 1958	625412	5427177
worms	Anabaena viguieri	Denis & Frémy, 1924	625412	5427307
worms	Microchaete striatula	F.C.Hy, 1887	625416	5426471
worms	Leprotintinnus pellucidum	(Cleve, 1899)	625430	7688547
worms	Tintinnopsis pellucidus	Cleve, 1899	625430	3204665
worms	Tintinnus pellucidus	Cleve, 1899	625430	7915121
worms	Oscillatoria obliquiacuminata	Skuja, 1955	625431	7648371
worms	Mesocarpus gotlandicus	Cleve, 1868	625435	7496487
worms	Staurospermum punctatum	Wittrock, 1867	625437	2647034
worms	Navicula fennica	Hustedt, 1962	625439	8154173
worms	Protospongia dybsoeënsis	Grøntved, 1956	625453	11626498
worms	Scenedesmus curvatus	Bohlin, 1897	625467	4268394
worms	Cryptomonas pusilla	H.Bachmann, 1923	625470	4281035
worms	Scenedesmus quadricauda var. parvus	G.M.Smith, 1916	625472	4268396
worms	Tetrachlorella alternans f. coronata	Korshikov, 1939	625486	2641795
worms	Rhabdoderma gorskii	Woloszynska, 1917	625708	5426539
worms	Homoeothrix batrachospermorum	Skuja, 1964	625810	7422884
worms	Amphithrix janthina	Bornet & Flahault, 1886	625817	5426463
worms	Homoeothrix janthina	(Bornet & Flahault) Starmach, 1959	625817	5716000
worms	Homoeothrix stagnalis	(Hansgirg) Komárek & Kovácik, 1987	625823	7878016
worms	Leptochaete stagnalis	Hansgirg, 1892	625823	2652048
worms	Homoeothrix subtilis	Skuja, 1964	625824	8411393
worms	Homoeothrix simplex f. elegans	(Woronichin) Elenkin, 1949	625825	3217998
worms	Homoeothrix simplex var. elegans	Woronichin, 1932	625825	3217998
worms	Homoeothrix varians	Geitler, 1927	625825	5426812
worms	Glenodinium berolinense	(Lemmermann) Er.Lindemann, 1925	625986	8384711
worms	Glenodinium edax	A.J.Schilling, 1891	625986	7693778
worms	Gymnodinium alatum	Litvienko, 1963	625986	3207519
worms	Peridiniopsis berolinense	(Lemmermann) Bourrelly, 1968	625986	7495606
worms	Peridiniopsis berolinensis	(Lemmermann) Bourrelly, 1968	625986	7495606
worms	Peridiniopsis edax	(A.J.Schilling) Bourrelly, 1968	625986	8246494
worms	Peridinium berolinense	Lemmermann, 1900	625986	3206972
worms	Peridinium berolinense var. apiculatum	Lemmermann, 1907	625986	3206972
worms	Tyrannodinium berolinense	(Lemmermann) Calado, Craveiro, Daugbjerg & Moestrup, 2009	625986	9456130
worms	Tyrannodinium berolinense var. apiculatum	(Lemmermann) Calado, Craveiro, Daugbjerg & Moestrup, 2009	625986	9456130
worms	Gymnodinium stigmaticum	Er.Lindemann, 1928	625987	3207519
worms	Gymnodinium vorticella	F.Stein, 1883	625987	8080749
worms	Gyrodinium vorticella	(F.Stein) Er. Lindemann, 1924	625987	3207317
worms	Katodinium vorticella	(F.Stein) Loeblich III, 1965	625987	8089318
worms	Massartia stigmatica	(Lindemann) J. Schiller, 1933	625987	7614729
worms	Massartia vorticella	(F.Stein) J.Schiller, 1933	625987	7614729
worms	Gymnodinium halophilum	Biecheler, 1952	626298	8181636
worms	Woloszynskia halophila	(Biecheler) M.Elbrächter & A.Kremp, 2005	626298	7363401
worms	Protococcus rufescens	Kützing, 1846	626412	9257489
worms	Acanthococcus pachydermus	Reinsch, 1886	626429	2667731
worms	Hofmania rotundata	Teiling, 1942	626434	8269090
worms	Ulothrix subconstricta	G.S.West, 1915	626435	2646175
worms	Staurastrum laeve var. clevei	Wittrock, 1869	626469	8415328
worms	Chthonoblastus paludosus	Kützing, 1849	626489	7945362
worms	Gaillardotella natans	(Rabenhorst ex Bornet & Flahault) O.Kuntze, 1998	626491	7953218
worms	Tremella natans	Hedwig, 1798	626491	9507484
worms	Navicula hemiptera	Kützing, 1844	626519	7391449
worms	Navicula hemiptera var. hemiptera	Kützing, 1844	626519	9346777
worms	Pinnularia hemiptera f. hemiptera	(Kützing) Rabenhorst, 1853	626519	8896631
worms	Pinnularia viridis var. hemiptera	(Kützing) Brun, 1880	626519	9565604
worms	Schizonema hemipterum	(Kützing) Kuntze, 1898	626519	9253864
worms	Trachelomonas volvocina f. minuta	F.E.Fritsch, 1918	626529	3208961
worms	Gloeocapsa ambigua	Nägeli, 1849	626538	3217725
worms	Nostoc hederulae	Meneghini ex Bornet & Flahault, 1886	626540	7794909
worms	Polycoccus punctiformis	Kützing, 1841	626540	5428757
worms	Rivularia chrysocoma	Kirchner, 1880	626541	8064298
worms	Achnanthes altaica	(V.S.Poretzky) A.Cleve, 1953	626597	8894468
worms	Achnanthes altaica var. minor	Flower & V.J.Jones, 1989	626597	8953812
worms	Scenedesmus alternans var. apiculatus	West & G.S.West, 1894	626622	2640748
worms	Oedogonium crassipellitum	G.S.West, 1899	626627	2640222
worms	Oedogonium crassiusculum var. idioandrosporum	Norstedt & Wittrock ex Hirn, 1900	626627	2640221
worms	Rhynchonema angulare	(Hassal) Kutzing	626635	3229576
worms	Spirogyra arcta subsp. cateniformis	(Hassall) Kirchner, 1878	626635	7867968
worms	Spirogyra arcta var. catenaeformis	(Hassall) Kirchner, 1878	626635	7867968
worms	Spirogyra cateniformis	(Hassall) Kützing, 1849	626635	2646850
worms	Zygnema angulare	Hassall	626635	2647025
worms	Zygnema catenaeforme	Hassall, 1842	626635	2647023
worms	Zygnema catenaeformis	Hassall, 1842	626635	2647023
worms	Zygnema malleolum	Hassall	626635	2647022
worms	Sphaerozosma pulchrum	Bailey, 1848	626636	8366078
worms	Achnanthes alpestris	(Brun) Lange-Bert. & Metzeltin, 1996	627013	7688650
worms	Thorakochloris planktonica	B.Fott, 1933	627098	2641452
worms	Kathablepharis remigera	(Vørs, 1992) Clay & Krugens, 1999	627117	8140411
worms	Leucocryptos remigera	N.Vørs, 1992	627117	3202467
worms	Oscillatoria pseudominima	Skuja, 1956	627139	3218755
worms	Navicula braunii	Grunow, 1880	627257	7678248
worms	Pinnularia braunii	(Grunow) Cleve, 1895	627257	7510829
worms	Goniochloris fallax	Fott, 1957	627304	3201363
worms	Goniochloris tripus	Pascher, 1938	627304	3201358
worms	Kirchneria elongata	(G.M.Smith) Hindák, 1988	627308	2638449
worms	Kirchneriella contorta var. elongata	(G.M.Smith) Komárek, 1979	627308	8595518
worms	Kirchneriella elongata	G.M.Smith, 1916	627308	5271637
worms	Raphidocelis contorta var. elongata	(G.M.Smith) P.Marvan, J.Komárek & A.Comas, 1984	627308	2641270
worms	Arthrodesmus convergens var. ralfsii	West & G.S.West	627415	8176536
worms	Arthrodesmus incus var. ralfsii	(West & G.S.West) West & G.S.West, 1909	627415	7835051
worms	Arthrodesmus ralfsii	West, 1892	627415	5273729
worms	Staurodesmus glaber var. ralfsii	(West & G.S.West) Teiling, 1948	627415	4269309
worms	Staurodesmus incus var. ralfsii	(West) Teiling, 1967	627415	2647236
worms	Navicula begeri	Krasske, 1932	627520	8140477
worms	Gloeocapsa tepidariorum	A.Braun, 1865	627612	7361689
worms	Gloeothece rupestris var. tepidariorum	(A.Braun) Hansgrig, 1891	627612	3216637
worms	Palmella hyalina	Lyngbye, 1819	627617	5271427
worms	Gonium hyalinum	Ehrenberg, 1832	627625	2639280
worms	Agmenellum tranquillum	(Ehrenberg) Trevisan, 1842	627627	7108
worms	Merismopedia convoluta f. minor	Wille, 1922	627627	3217162
worms	Merismopedia haumanii	Kufferath, 1942	627627	3217161
worms	Merismopedia kuetzingii	Nägeli, 1849	627627	3217164
worms	Merismopedia punctata	Meyen, 1839	627627	3217160
worms	Bichatia fenestralis	(Kützing) Trevisan, 1848	627635	2882
worms	Gloeocapsa fenestralis	Kützing, 1843	627635	3217678
worms	Gloeocystis fenestralis	(Kützing) A.Braun, 1882	627635	4268218
worms	Palmella granosa	Berkeley, 1832	627635	2639539
worms	Protococcus macrococcus	Kützing, 1843	627650	9257489
worms	Oedogonium rectangulare	(F.Rich) Tiffany	627704	2640243
worms	Mesocarpus depressus	(Hassall) Hassall, 1845	627709	2646731
worms	Sphaerocarpus depressus	Hassall, 1843	627709	5273619
worms	Haematococcus droebakensis	Wollenweber, 1907	627714	5271004
worms	Scytonema velutinum	Bornet & Flahault, 1886	627860	7858537
worms	Pseudostaurastrum pulchrum	(Pascher) Bourrelly, 1952	628164	3201281
worms	Conjugata decussata	Vaucher	634861	2650074
worms	Chlamydococcus fluviatilis	Stein, 1878	637365	7651347
worms	Chlamydomonas crassicauda	(Korshikov) Korshikov, 1938	637365	5271044
worms	Sphaerellopsis crassicauda	Korshikov, 1925	637365	5708082
worms	Sphaerellopsis fluviatilis	(F.Stein) Pascher, 1927	637365	5271324
worms	Synochromonas gracilis	Korshikov, 1941	638504	3194256
worms	Uroglena gracilis	(Korshikov) Bourrelly, 1957	638504	7529530
worms	Glenodinium apiculatum	O.Zacharias, 1901	639206	7350640
worms	Gymnodinium coeruleum	Antipova, 1955	639206	2651864
worms	Gymnodinium helveticum	Penard, 1891	639206	3207715
worms	Gymnodinium helveticum f. achroum	Skuja, 1948	639206	3207715
worms	Gymnodinium helveticum var. apiculatum	Utermöhl, 1925	639206	8167892
worms	Chloropeltis hispidula	(K.E.Eichwald) Stein, 1878	639485	7237871
worms	Euglena hispidula	K.E.Eichwald, 1847	639485	8271585
worms	Phacus glaber	Pochmann, 1942	639485	5711373
worms	Phacus hispidula		639485	8359802
worms	Phacus hispidulus	(K.E.Eichwald) Klebs, 1883	639485	6785031
worms	Phacus hispidulus var. latus	(Y.V.Roll) Deflandre, 1932	639485	6785031
worms	Phacus latus	(Y.V.Roll) Pochmann, 1942	639485	6761067
worms	Phacus papillaris	Stawiński, 1969	639485	6761067
worms	Phacus suecicus var. latus	Y.V.Roll, 1925	639485	5424934
worms	Stenokalyx inconstans	Gerlinde Schmid, 1934	640124	4920876
worms	Oedogonium monticchii	Fiorini-Mazzanti, 1860	640621	2640111
worms	Dinobryon elegans	Korshikov, 1926	641380	7966911
worms	Dinobryon elegantissimum	Bourrelly, 1957	641380	7406953
worms	Asterothrix phycastroides	Braun, 1855	642551	6319762
worms	Cerasterias longispina	(Perty) Reinsch, 1888	642551	2641418
worms	Phycastrum longispinum	Perty, 1852	642551	2640461
worms	Polyedrium longispinum	(Perty) Rabenhorst, 1868	642551	7402044
worms	Tetraëdron longispinum	(Perty) Hansgirg, 1888	642551	9757221
worms	Acanthococcus obtusus	Reinsch, 1886	645504	2667731
worms	Syncrypta perlata	(Skuja) Bourrelly	647112	8334310
worms	Synochromonas perlata	Skuja, 1956	647112	7505139
worms	Dictyosphaerium planctonica	Tiffany & Ahlstrom, 1931	647499	4268234
worms	Lobocystis planctonica	(Tiffany & Ahlstrom) Fott, 1975	647499	2641831
worms	Lobocystis planctonica var. mucosa	Bourrelly	647499	2641832
worms	Tetraëdron planctonicum	G.M.Smith, 1916	647501	2642378
worms	Rhynchobodo taeniata	(Skuja) Vørs, 1992	653172	7874200
worms	Dinobryon bavaricum var. vanhoeffenii	(H.Bachmann) Krieger, 1930	655021	3194976
worms	Oedogonium diandronites	H.J.Carter, 1858	655137	7770193
worms	Oedogonium monandronites	H.J.Carter	655137	7727957
worms	Oedogonium vaucheri var. parvum	Gonzalves & Sonnad, 1962	655137	7654725
worms	Prolifera vaucheri	Le Clerc, 1817	655137	5271555
worms	Prolifera vaucherii	Le Clerc, 1817	655137	5271555
worms	Crucigeniella vilhelmii	(Fott) D.M.John & Tsarenko, 2011	655463	8088554
worms	Dispora vilhelmii	Fott, 1933	655463	7681470
worms	Bernardia wratislavensis	(Schröder) Playfair, 1917	655941	5271672
worms	Chodatella budapestinensis	Hortobágyi, 1973	655941	2641438
worms	Chodatella budapestinensis var. trisetigera	G.M.Smith, 1926	655941	2641438
worms	Lagerheimia wratislaviensis	Schröder, 1897	655941	2641302
worms	Lagerheimia wratislaviensis f. brevispina	F.Caballero, 1945	655941	7923929
worms	Lagerheimia wratislaviensis f. gracilis	Hortobágyi, 1973	655941	2641302
worms	Lagerheimia wratislawiensis var. trisetigera	G.M.Smith, 1926	655941	8010126
worms	Mesocarpus robustus	De Bary, 1858	656139	7961451
worms	Chlorella gloriosa	Molinari & Calvo-Pérez, 2015	656278	2638467
worms	Chlorella salina	Butcher, 1952	656278	5270926
worms	Achnantheiopsis hauckiana	(Grunow) Lange-Bert., 1997	656299	7803849
worms	Achnanthes delicatula subsp. hauckiana	(Grunow) Lange-Bertalot & Ruppel, 1980	656299	8132414
worms	Byssus amphibia	(Linnaeus) F.H.Wiggers, 1780	656435	2518081
worms	Conferva amphibia	Linnaeus, 1753	656435	9193463
worms	Conferva dillwynii	Weber & Mohr, 1803	656435	9193463
worms	Vaucheria pachyderma	J.Walz, 1866	656435	5423776
worms	Vaucheria sessilis var. pachyderma	(J.Walz) Hansgirg, 1888	656435	5423789
worms	Kirchneria major	(C.Bernard) Hindák, 1988	657414	2638449
worms	Kirchneriella obesa var. major	(C.Bernard) G.M.Smith, 1918	657414	8128195
worms	Pseudokirchneriella major	(C.Bernard) Hindák, 1990	657414	2640440
worms	Limnothrix quasiperforata	(Skuja) I.Umezaki & M.Watanabe	657702	3217977
worms	Oscillatoria subuliformis	Kützing ex Gomont, 1892	657811	3218736
worms	Phormidium subuliforme	(Thwaites ex Gomont) Anagnostidis & Komárek, 1988	657811	3218370
worms	Stephanocodon socialis	(Lauterborn) Pascher, 1942	659898	8573297
worms	Gemina linzoidea	V.J.Chapman, 1952	660661	2645598
worms	Ulva laetevirens	J.E.Areschoug, 1854	660661	5273517
worms	Ulva pertusa	Kjellman, 1897	660661	5273385
worms	Arthrospira oceanica	W.B.Crow, 1927	660753	3218397
worms	Arthrospira subsalsa	(Oersted ex Gomont) W.B.Crow, 1927	660753	8308412
worms	Lyngbya subsalsa	(C.Agardh) Hansgirg, 1893	660753	7481463
worms	Oscillatoria neumannii	(Schmidle) Iltis, 1972	660753	7679569
worms	Oscillatoria oceanica	P.Crouan & H.Crouan, 1852	660753	7679569
worms	Oscillatoria subsalsa	C.Agardh, 1824	660753	8099403
worms	Spirulina compacta	Perfilev, 1923	660753	8996763
worms	Spirulina condensata	H.Welsh, 1964	660753	8996763
worms	Spirulina neumannii	Schmidle, 1902	660753	8996763
worms	Spirulina oceanica	(P.Crouan & H.Crouan) P.Crouan & H.Crouan, 1854	660753	8996763
worms	Spirulina subsalsa f. oceanica	Gomont, 1892	660753	6449992
worms	Spirulina supersalsa	Schiller, 1956	660753	8996763
worms	Spirulina tenuissima	Kützing ex De Toni, 1892	660753	5426867
worms	Conferva majuscula	Dillwyn, 1809	660754	9193463
worms	Elisa majuscula	(Dillwyn) S.F.Gray, 1821	660754	7438198
worms	Lyngbya crassa	J.Agardh ex Gomont, 1892	660754	3218593
worms	Lyngbya majuscula var. kerguelenensis	Reinsch ex Forti, 1907	660754	9314057
worms	Phormidium majusculum	(Dillwyn) Kützing, 1843	660754	7830228
worms	Leibleinia martensiana	(Meneghini) Kützing, 1847	660913	7489589
worms	Phormidium martensianum	(Meneghini ex Gomont) Anagnostidis & Komarek	660913	9022786
worms	Porphyrosiphon martensianus	(Meneghini ex Gomont) Anagnostidis & Komárek, 1988	660913	3218485
worms	Oscillaria erythraea	(Ehrenberg) Kützing, 1843	660919	3218412
worms	Oscillatoria erythraea	(Ehrenberg) Geitler, 1932	660919	3218412
worms	Skujaella erythraea	(Ehrenberg ex Gomont) J.De Toni, 1938	660919	2652159
worms	Trichodesmium hindsii	Montagne, 1844	660919	3218406
worms	Oscillaria bonnemaisonii	P.L.Crouan & H.M.Crouan, 1858	660921	5427088
worms	Oscillaria colubrina	Thuret, 1863	660921	7947584
worms	Arthrospira major	(Kützing ex Gomont) W.B.Crow, 1927	660933	8534034
worms	Oscillatoria oscillariorides	Iltis, 1970	660933	7679569
worms	Spirulina major f. constans	Emoto & Hirose, 1952	660933	5716008
worms	Spirulina oscillariorides	Turpin, 1827	660933	8996763
worms	Lyngbya corium	Hansgirg, 1892	660946	3218593
worms	Microcoleus corium	(C.Agardh) Rabenhorst, 1847	660946	7520869
worms	Oscillatoria corium	C.Agardh, 1812	660946	7616144
worms	Lyngbya muscorum	(Gomont) Compère, 1985	660964	3218593
worms	Lyngbya uncinata	(Gomont ex Gomont) Compère, 1980	661044	5427059
worms	Oscillatoria uncinata	C.Agardh, 1827	661044	7679569
worms	Ankistrodesmus viridis	(J.Snow) Bourrelly, 1966	661077	8361558
worms	Atractinium schmidlei	O.Zacharias, 1903	661077	4574267
worms	Elakatothrix viridis	(J.W.Snow) Printz, 1914	661077	9618666
worms	Isthmosira filiformis	(Ehrenberg) Kützing	661117	6784619
worms	Onychonema nordstedtiana	W.B.Turner, 1885	661117	7418769
worms	Onychonema nordstedtianum	W.B.Turner, 1885	661117	7418769
worms	Sphaerozosma filiforme	Ralfs, 1848	661117	8241051
worms	Staurodesmus lanceolatus	(W.Archer) Croasdale, 1967	661130	2648279
worms	Staurastrum cuspidatum var. inflexum	M.Raciborski, 1889	661136	2647328
worms	Staurastrum mamillatum	Nordstedt, 1870	661136	2647287
worms	Cryptomonas nordstedtii	(Hansgirg) Senn	661151	3202450
worms	Anabaena intricata	(Berkeley) Kützing, 1845	661156	7658311
worms	Monormia intricata	Berkeley, 1833	661156	7766574
worms	Nostoc confusum	C.Agardh, 1824	661156	7840603
worms	Nostoc intricatum	(Berkeley) Meneghini, 1842	661156	3219454
worms	Nostoc piscinale	Kützing ex Bornet & Flahault, 1886	661156	7731561
worms	Nostoc rivulare	Kützing ex Bornet & Flahault, 1886	661156	8170748
worms	Stratonostoc linckia	(Bornet ex Bornet & Flahault) Elenkin, 1937	661156	7353285
worms	Isocystis minutissima	(Kützing ex Bornet & Flahault) Komárek & Anagnostidis, 1989	661157	3219395
worms	Oscillatoria jenneri	(Stizenberger ex Gomont) Compère, 1974	661162	3218818
worms	Spirulina jenneri	(Stizenberger ex Gomont) Geitler, 1925	661162	8621632
worms	Sirosiphon lacustris	Rabenhorst, 1857	661180	3215757
worms	Pinnularia viridula	(Kützing) Rabenhorst, 1853	661256	7807851
worms	Navicula hippocampus	Ehrenberg, 1838	661267	8417118
worms	Pleurosigma allenuatum		661267	7918753
worms	Pleurosigma attenuatum	(Kützing) W.Smith, 1852	661267	8090950
worms	Pleurosigma hippocampus	W.Smith, 1852	661267	7417683
worms	Tabellaria flocculosa var. ventricosa	(Kützing) Grunow, 1862	661273	7563833
worms	Vaucheria arrhyncha	Heidinger, 1908	661279	5423797
worms	Vaucheriopsis arrhyncha	(Heidinger) Heering, 1921	661279	2652002
worms	Eolimna tantula	(Hustedt) Lange-Bertalot, 2004	661383	7798637
worms	Achnantheiopsis rostrata	(Østrup) Lange-Bert., 1997	661400	8103306
worms	Achnanthes lanceolata subsp. rostrata	(Oestrup) Lange-Bertalot, 1991	661400	7712603
worms	Chlorhormidium rivulare	(Kützing) Starmach, 1972	661431	2646215
worms	Hormidium rivulare	Kützing, 1845	661431	8062473
worms	Hormiscia rivularis	(Kützing) De Toni, 1889	661431	2644507
worms	Stichococcus rivularis	(Kützing) Hazen, 1902	661431	9264760
worms	Ulothrix rivularis	(Kützing) Kützing, 1849	661431	8148974
worms	Byssus kermesina	(Wrangel) Wahlenberg, 1826	661559	2518081
worms	Chlamydococcus pluvialis	(Flowtow) A.Braun, 1850	661559	11280360
worms	Chlamydomonas radiosa	A.Schneider, 1878	661559	5271044
worms	Chlorococcum kermesinum	(Wrangel) Fries, 1825	661559	5271881
worms	Disceraea purpurea	A.Morren & C.Morren, 1841	661559	4893964
worms	Globulina kermesina	(Wrangel) Turpin, 1836	661559	3229569
worms	Globulina kermesinum	(Wrangel) Turpin, 1836	661559	3229569
worms	Haematococcus buetschlii var. bahusiensis	Skuja, 1956	661559	2638796
worms	Haematococcus cordae	Meneghini, 1843	661559	2638796
worms	Haematococcus longistigma	H.Ettl, 1954	661559	2638796
worms	Haematococcus pluvialis	Flotow, 1844	661559	5271012
worms	Hysginum pluviale	(Flowtow) Perty, 1852	661559	4887602
worms	Protococcus kermesinus	(Wrangel) C.Agardh, 1825	661559	9257489
worms	Protococcus monospermus	Corda, 1833	661559	9257489
worms	Protococcus pluvialis	(Flowtow) Kützing, 1845	661559	9257489
worms	Protosphaeria cordae	(Meneghini) Trevisan, 1848	661559	4893442
worms	Protosphaeria pluvialis	(Flowtow) Trevisan, 1848	661559	4893442
worms	Sphaerella lacustris	(Girod-Chantrans) Wittrock ex Hansgirg, 1888	661559	5271331
worms	Sphaerella pluvialis	(Flotow) Wittrock, 1886	661559	8158560
worms	Sphaerella wrangelii	Sommerfelt, 1824	661559	2639214
worms	Volvox lacustris	Girod-Chantrans, 1802	661559	8172027
worms	Staurodesmus pachyrhynchus	(Nordstedt) Teiling, 1967	661691	2647305
worms	Staurodesmus pachyrhynchus var. pachyrhynchus	Teiling, 1967	661691	7535338
worms	Cymbella integra	(W.Smith) A.W.F.Schmidt, 1881	662000	7941020
worms	Navicula integra	(W.Smith) Ralfs, 1861	662000	7560793
worms	Navicula integra var. integra	(W. Smith) Ralfs in Pritchard, 1861	662000	7576972
worms	Prestauroneis integra	(W.Smith) K.Bruder, 2008	662000	7555233
worms	Schizonema integrum	(W.Smith) Kuntze, 1898	662000	7627835
worms	Gonyaulax apiculata	Entz, 1904	662355	3206666
worms	Gonyaulax apiculata var. clevei	(Ostenfeld) Ostenfeld, 1908	662355	3206666
worms	Gonyaulax austriaca	J.Schiller, 1926	662355	9594474
worms	Gonyaulax limnetica	Lindemann, 1919	662355	9594474
worms	Gonyaulax polonica	Woloszynska, 1916	662355	9594474
worms	Peridinium apiculatum	Penard, 1891	662355	3206468
worms	Tryblionella divergens	(Hustedt) D.G.Mann, 1990	662561	2628081
worms	Conferva fontinalis	C.Agardh, 1824	662957	2643588
worms	Conferva setosa	Trentepohl, 1807	662957	9193463
worms	Hapalosiphon braunii	Nägeli, 1849	662957	3215898
worms	Hapalosiphon fontinalis	Bornet, 1889	662957	3215895
worms	Kirchneriella subsolitaria	G.S.West, 1908	663025	5271777
worms	Dinophysis ebriola	Herdman, 1925	663187	8327141
worms	Phalacroma ebriola	Herdman, 1924	663187	5424483
worms	Phalacroma ebriolum	Lebour, 1925	663187	5424483
worms	Thecadinium ebriolum	(Herdman) Kofoid & Skogsberg, 1928	663187	3205252
worms	Gymnodinium simplex	(Lohmann) Kofoid & Swezy, 1921	663583	8271202
worms	Sphaerodinium cinctum var. limneticum	(Woloszynska) Huber-Pestalozzi, 1950	663774	5424793
worms	Glenodinium dinobryonis	(Woloszynska) Lindemann, 1927	663841	8384711
worms	Peridiniopsis dinobryonis	(Woloszynska) Bourrelly, 1968	663841	8042419
worms	Gymnodinium rotundatum	Klebs, 1912	663873	7880120
worms	Gymnodinium uberrimum var. rotundatum	(G.A.Klebs) Popovsky, 1968	663873	8354694
worms	Gymnodinium unicorne	(G.A.Klebs) Er.Lindemann, 1928	663873	3207519
worms	Aegagropila armeniaca	(Wittrock) Heering, 1921	664371	2644622
worms	Aegagropila bulnheimii	Rabenhorst, 1859	664371	5272845
worms	Aegagropila canescens	Kjellmann, 1898	664371	2644622
worms	Aegagropila froelichiana	Kützing, 1845	664371	2644622
worms	Aegagropila holsatica	(Kützing) Kützing, 1854	664371	5272848
worms	Aegagropila lagerheimii	Brand, 1906	664371	2644622
worms	Aegagropila linnaei	Kützing, 1843	664371	5272847
worms	Aegagropila martensii	(Meneghini ex Kützing) Kützing, 1854	664371	2644622
worms	Aegagropila minima	(Okada) Okada, 1957	664371	2644622
worms	Aegagropila muscoides	(Meneghini ex Kützing) Kützing, 1854	664371	2644622
worms	Aegagropila muscoides var. armeniaca	Wittrock, 1878	664371	2644622
worms	Aegagropila profunda	(Brand) Heering, 1921	664371	2644622
worms	Aegagropila sauteri	Kützing, 1845	664371	5272849
worms	Aegagropila sauteri f. profunda	Brand, 1906	664371	5272849
worms	Aegagropila sauteri var. borgeana	(Brand) Heering, 1921	664371	5272849
worms	Aegagropila sauteri var. yamanakaensis	Okada, 1957	664371	5272849
worms	Ceramium aegagropilum	(Linnaeus) De Candolle, 1805	664371	10480745
worms	Chantransia aegagrophila	(Linnaeus) Chevalier, 1836	664371	8702662
worms	Chloronitum aegagropila	(Linnaeus) Gaillon, 1833	664371	2643652
worms	Cladophora aegagropila	(Linnaeus) Trevisan, 1845	664371	7358845
worms	Cladophora aegagropila var. brownii	(Dillwyn) Rabenhorst, 1868	664371	5272831
worms	Cladophora aegagropila var. bulnheimii	(Rabenhorst) Rabenhorst, 1868	664371	5272855
worms	Cladophora aegagropila var. daldinii	(Cesati & De Notaris ex Bertoloni) Rabenhorst, 1868	664371	5272834
worms	Cladophora aegagropila var. holsatica	(Kützing) Rabenhorst, 1868	664371	5272829
worms	Cladophora aegagropila var. linnaei	(Kützing) Rabenhorst, 1868	664371	5272828
worms	Cladophora aegagropila var. martensii	(Meneghini ex Kützing) Rabenhorst, 1868	664371	5272838
worms	Cladophora aegagropila var. muscoides	(Meneghini ex Kützing) Rabenhorst, 1868	664371	5272837
worms	Cladophora aegagropila var. sauteri	(Nees von Eisenbeck ex Kützing) Rabenhorst, 1868	664371	5272843
worms	Cladophora aegagropila var. thermalis	Wolle	664371	8253384
worms	Cladophora armeniaca	(Wittrock) Brand, 1902	664371	2643712
