AphiaID	scientific_name	dyntaxa_id
617443	Cymbella subleptoceros	262356
617453	Cymbella vulgata	262503
617499	Encyonema aequilongum	262539
617510	Encyonema brevicapitatum	262541
617518	Encyonema distinctum	262544
617522	Encyonema fogedii	262546
617531	Encyonema hustedtii	262549
617537	Encyonema jemtlandicum	262550
617542	Encyonema lange-bertalotii	262551
617555	Encyonema minutiforme	262554
617556	Encyonema neogracile	262555
617561	Encyonema pankowii	262558
617564	Encyonema pergracile	262559
617565	Encyonema perminutum	262560
617568	Encyonema procerum	262561
617570	Encyonema rifelanum	262563
617578	Encyonema simile	262566
617607	Encyonema vulgare	262570
617609	Encyonopsis alpina	262571
617633	Encyonopsis minuta	262576
617640	Encyonopsis perborealis	262577
617653	Encyonopsis subminuta	262578
617659	Encyonopsis thumensis	262579
617678	Eunotia boreotenuis	262596
617680	Eunotia chelonia	262598
617683	Eunotia curtagrunowii	262600
617686	Eunotia eurycephaloides	6000505
617687	Eunotia exsecta	262605
617703	Eunotia seminulum	262646
617730	Fragilaria cassubica	262678
617742	Fragilaria perminuta	262689
617754	Frustulia crassinervia	262699
617764	Frustulia krammeri	262701
617777	Frustulia septentrionalis	262704
617791	Gomphonema bozenae	262741
617795	Gomphonema duplipunctatum	262751
617796	Gomphonema exilissimum	6008304
617805	Gomphonema occultum	262773
617808	Gomphonema pala	262777
617809	Gomphonema parvulius	262780
617810	Gomphonema pseudobohemicum	262786
617816	Gomphonema sphenovertex	262793
617818	Gomphonema vibrioides	262801
617847	Hippodonta coxiae	262813
617862	Hygropetra balfouriana	262816
617875	Luticola acidoclinata	262827
617886	Mayamaea agrestis	262835
617899	Microcostatus maceria	262851
617911	Navicula amphiceropsis	262304
617912	Navicula antonii	262306
617913	Navicula arctotenelloides	262308
617916	Navicula associata	262312
617940	Navicula irmengardis	262341
617974	Navicula streckerae	262890
617979	Navicula trophicatrix	262902
617980	Navicula ultratenelloides	262903
617981	Navicula vilaplanii	262910
617982	Navicula viridulacalcis	262912
617985	Navicula wygaschii	262916
617993	Naviculadicta digitulus	262918
618004	Naviculadicta stauroneioides	262927
618006	Naviculadicta vaucheriae	237602
618007	Naviculadicta ventraloconfusa	262932
618010	Navigiolum canoris	262938
618032	Nitzschia brunoi	262969
618046	Nitzschia rectirobusta	263036
618057	Nupela deformis	263052
618058	Nupela impexiformis	263054
618060	Nupela lapidosa	263055
618066	Nupela silvahercynia	263057
618082	Parlibellus protracta	237587
618099	Pinnularia bertrandii	263070
618109	Pinnularia cruxarea	263146
618114	Pinnularia frequentis	263134
618118	Pinnularia grunowii	263130
618121	Pinnularia ivaloensis	263124
618128	Pinnularia krammeri	263123
618132	Pinnularia lokana	263119
618134	Pinnularia marchica	263114
618153	Pinnularia perirrorata	263103
618174	Pinnularia schroeterae	263094
618184	Pinnularia subanglica	263088
618185	Pinnularia subfalaiseana	263081
618204	Placoneis explanata	263050
618214	Planothidium biporomum	6021712
618217	Planothidium daui	263012
618222	Planothidium granum	263008
618238	Psammothidium acidoclinatum	262939
618239	Psammothidium chlidanos	262934
618242	Psammothidium rechtensis	262881
618250	Sellaphora alastos	262811
618256	Sellaphora mutatoides	262807
618282	Stauroneis neofossilis	262719
618323	Ducellieria chodatii	263224
618397	Aulosira laxa	263662
618405	Heteroleibleinia rigidula	263561
618411	Petalonema alatum	259637
618451	Pseudopolyedriopsis skujae	238777
618483	Stigonema mesentericum	263718
618496	Hapalosiphon flexuosus	263708
618508	Homoeothrix endophytica	263466
618625	Tolypothrix rivularis	263690
618645	Pulvinularia suecica	263715
618663	Neocystis ovalis	6018016
618666	Nostoc sphaeroides	234991
618692	Tolypothrix limbata	263688
618693	Tolypothrix saviczii	263691
618706	Anabaenopsis milleri	236929
618736	Anabaena levanderi	263630
618741	Romeria gracilis	263585
618770	Lanceola spatulifera	238717
618773	Planctococcus sphaerocystiformis	238886
618897	Schizothrix pallida	263619
618928	Komvophoron minutum	263475
618933	Komvophoron siderophilum	263478
618934	Pseudanabaena arcuata	263606
618935	Pseudanabaena batrachospermorum	263608
618946	Leptolyngbya carnea	6018288
618954	Leptolyngbya gracilis	263571
618967	Leptolyngbya minuta	263573
618977	Leptolyngbya rivulariarum	263578
618983	Phaeocystis amoeboidea	237015
618984	Phaeocystis sphaeroides	237019
618992	Planktolyngbya capillaris	263601
619003	Chrysochromulina cyathophora	236976
619005	Chrysochromulina elegans	236979
619006	Chrysochromulina inornamenta	263179
619010	Chrysochromulina rotalis	236999
619021	Chrysochromulina tenuispina	237004
619023	Chrysochromulina throndsenii	237005
619032	Phormidium articulatum	263503
619042	Syracosphaera borealis	263340
619044	Syracosphaera epigrosa	263341
619060	Vaucheria mulleola	263240
619068	Phormidium pseudopriestleyi	263536
619105	Pseudophormidium radiosum	263546
619120	Holococcolithophora sphaeroidea	263265
619131	Planktothrix compressa	263298
619163	Heteroleibleinia leptonema	263560
619172	Picochlorum atomus	263296
619197	Raphidiopsis mediterranea	257675
619228	Gloeotrichia intermedia	263673
619262	Oscillatoria pulchra	263488
619281	Hemiselmis anomala	238043
619285	Chroomonas monococca	238056
619304	Dinobryon belgicae	237040
619392	Leptolyngbya protospira	263577
619394	Limnothrix pseudovacuolata	263584
619475	Phormidiochaete nordstedtii	263472
619481	Pseudanabaena dictyothalla	236757
619482	Pseudanabaena endophytica	263609
619484	Pseudanabaena rosea	263610
619495	Limnothrix lauterbornii	263583
619501	Chrysococcus porifer	257793
619521	Geitlerinema nematodes	263556
619525	Kephyrion cupuliforme	257832
619540	Leptolyngbya benthonica	263565
619544	Leptolyngbya crassior	263567
619562	Mallomonas trummensis	237119
619579	Synura splendida	263339
619587	Leptolyngbya subtilis	263579
619612	Schizothrix facilis	263614
619639	Pseudophormidium battersii	263544
619653	Phormidium exospirum	263553
619657	Phormidium insigne	263530
619658	Phormidium koprophilum	263532
619663	Tetraspora cylindrica	262137
619681	Symplocastrum muelleri	263551
619732	Phormidiochaete balearica	263473
619764	Bulbochaete dispar	259526
619768	Bulbochaete polyandria	259538
619770	Bulbochaete reticulata	259544
619772	Bulbochaete valida	259514
619779	Choricystis hindakii	257560
619781	Ophiocytium lagerheimii	257865
619802	Spirogyra groenlandica	262262
619818	Tovellia coronata	6012239
619898	Kephyrion annulatum	257830
619988	Eunotia biceps	262590
619989	Ulnaria biceps	238002
620037	Staurastrum bullardii	256938
620060	Ulnaria capitata	263352
620082	Zygnema chalybeospermum	6017790
620155	Paraphysomonas corynephora	237064
620175	Navicula cryptotenelloides	262321
620193	Zygnema cyanosporum	262294
620321	Uroglenopsis eustylis	257783
620530	Oedogonium irregulare	258177
620603	Euastrum lapponicum	256910
620663	Chlamydomonas magnusii	238901
620811	Cryptomonas obovoidea	257578
620839	Kephyrion ovale	237053
620842	Katablepharis ovalis	238624
620846	Oedogonium oviforme	258194
620901	Bitrichia phaseolus	257852
620966	Oedogonium pseudoboscii	258207
620992	Navicula pseudotenelloides	262869
621057	Keratococcus rhaphidioides	262135
621098	Oedogonium rugulosum	258216
621108	Chlamydomonas sagittula	257538
621192	Monactinus simplex	238729
621212	Oedogonium sociale	258218
621240	Zygnemopsis spiralis	262302
621445	Navicula venerablis	262908
621472	Nephrochlamys willeana	238864
621506	Discostella stelligera	237241
621601	Pseudopediastrum boryanum	257418
621602	Pseudopediastrum kawraiskyi	238727
621617	Cuspidothrix issatschenkoi	263645
621627	Achnanthes acares	262166
621632	Achnanthes linearioides	262228
621678	Ardissonea formosa	238660
621696	Belonastrum berolinensis	262708
621740	Chaetoceros salsugineum	263172
621783	Cyclotella costei	262477
621812	Cymbella dorsenotata	262486
621814	Cymbella lancettula	262489
621815	Cymbella neogena	262493
621828	Cymbopleura amphicephala	237834
621844	Cymbopleura florentiniformis	262504
621850	Cymbopleura hercynica	262506
621854	Cymbopleura inaequaliformis	262507
621868	Cymbopleura linearis	262511
621997	Encyonopsis falaisensis	237843
622001	Encyonopsis krammeri	262574
622003	Encyonopsis lanceola	262575
622039	Eunotia groenlandica	262611
622056	Eunotia pseudoparalleloides	262641
622074	Fallacia lenzii	262664
622087	Fragilaria oldenburgioides	262688
622115	Gomphonema acidoclinatum	262734
622307	Nitzschia lange-bertalotii	263000
622345	Pinnularia eifelana	263136
622349	Pinnularia interruptiformis	263127
622350	Pinnularia isselana	263125
622367	Pinnularia peracuminata	263104
622417	Placoneis symmetrica	263043
622427	Planothidium cyclophorum	263013
622452	Psammothidium kryophilum	262922
622459	Pseudostaurosira parasitica	238005
622484	Sellaphora hustedtii	237565
622490	Sellaphora stroemii	262803
622505	Stauroneis francisci-josefi	262733
622514	Staurosira opacolineata	262462
622637	Discostella glomerata	237232
622638	Discostella woltereckii	262538
622681	Scenedesmus brevispina	257459
622694	Elakatothrix biplex	256837
622706	Grunowia sinuata	263038
622720	Encyonopsis cesatii	237837
622736	Franceia armata	238736
622737	Franceia echidna	238738
622771	Chaetophora flagellifera	262092
622807	Monoraphidium dybowskii	238756
622868	Pteromonas cordiformis	257554
622872	Tetraspora limnetica	238888
622882	Westellopsis linearis	257496
622903	Cyanocatena imperfecta	263382
622914	Scenedesmus nanus	238841
622917	Scenedesmus smithii	257486
622931	Spirogyra hassalii	262264
622934	Spirogyra hyalina	262265
622949	Spirogyra subsalsa	262283
622956	Tetraedron arthrodesmiforme	257513
622983	Chara denudata	235062
623026	Mallomonas vannigera	237120
623033	Mallomonas actinoloma	237094
623040	Mallomonas zellensis	237121
623047	Mallomonas scrobiculata	237115
623055	Mallomonas schwemmlei	237113
623061	Mallomonas torquata	237118
623090	Mallomonas globosa	257860
623097	Spiniferomonas takahashii	237091
623152	Aulacomonas hyalina	257541
623172	Chlamydocapsa bacillus	257530
623185	Quadricoccus ellipticus	238866
623244	Enallax costatus	238814
623245	Scenedesmus sooi	257488
623251	Bulbochaete megastoma	259531
623254	Bulbochaete pyrulum	259540
623259	Mougeotia bicalyptrata	262208
623343	Planktothrix isothrix	263726
623346	Chara strigosa	333
623356	Cymbella excisa	6006461
623361	Rusalka fusiformis	257549
623482	Navicula escambia	262361
623531	Tetrachlorella ornata	238873
623590	Pinnularia obscuriformis	263105
623594	Pinnularia decrescens	263145
623606	Pinnularia tirolensis	263065
623614	Pinnularia septentrionalis	263093
623616	Pinnularia pisciculus	263102
623623	Pinnularia undula	6006466
623645	Gymnodinium corollarium	263256
623652	Cymbopleura naviculiformis	237850
623653	Palatinus apiculatus	6012344
623665	Pinnularia crucifera	263147
623667	Pinnularia esoxiformis	263135
623741	Navicula longicephala	262345
623754	Conticribra weissflogii	237290
623787	Navicula neomundana	262913
623788	Navicula vandamii	262905
623804	Achnanthidium rosenstockii	237786
623805	Cymbopleura subaequalis	262513
623806	Encyonopsis descripta	262573
623841	Frustulia quadrisinuata	262702
623865	Chloroidium saccharophilum	262147
623866	Chloroidium ellipsoideum	262144
623876	Cymbopleura lata	262355
623891	Pectinodesmus pectinatus	238821
623902	Parallela transversalis	262155
623908	Cymbopleura rhomboidea	262512
623911	Cymbopleura sublanceolata	262515
623913	Cymbopleura hybrida	262353
623914	Cymbopleura frequens	262505
623928	Cymbopleura incerta	262508
623929	Cymbopleura incertiformis	6006462
623944	Delicata verena	262521
624032	Staurastrum petsamoense	263331
624034	Spondylosium lundellii	262242
624065	Halamphora coffeaeformis	237922
624146	Chara filiformis	327
624200	Sphaceloderma caespitulum	232739
624202	Protohalopteris radicans	232745
624203	Sphacelorbus nanus	232741
624204	Battersia arctica	232738
624205	Battersia plumigera	232742
624220	Sphaerospermopsis aphanizomenoides	263637
624236	Navicula antonioides	262357
624237	Navicula ireneae	262360
624238	Navicula scaniae	262359
624239	Navicula ceciliae	262362
624241	Navicula suecicarum	262358
624243	Chamaepinnularia witkowskii	262935
624247	Lepocinclis acus	238594
624255	Lepocinclis oxyuris	238599
624289	Lepocinclis tripteris	238602
624309	Macrospermum volzii	257669
624337	Pseudostaurosira elliptica	262856
624359	Pseudostaurosira subsalina	262852
624369	Mychonastes anomalus	257057
624370	Mychonastes botrytella	257058
624375	Mychonastes jurisii	238837
624442	Polytomella agilis	257542
624469	Lacunastrum gracillimum	6001147
624480	Chaetophora lobata	232862
624607	Archaeperidinium minutum	238268
624656	Planothidium stewartii	262942
624657	Planothidium lemmermannii	237776
624694	Mucidosphaerium sphagnale	257062
624695	Mucidosphaerium pulchellum	238833
624737	Desmodesmus granulatus	238816
624812	Pseudokephyrion tatricum	257846
624948	Fragilaria nanana	238004
624955	Anathece minutissima	236798
624957	Anathece bachmannii	236794
624960	Anathece smithii	236800
624961	Aphanothece paralleliformis	248675
624968	Prymnesium kappa	236986
624969	Prymnesium chiton	236975
624970	Prymnesium minus	236993
624972	Prymnesium pienaarii	263299
624973	Prymnesium pigrum	263300
624975	Haptolina brevifila	236973
624976	Haptolina ericina	236981
624977	Haptolina fragaria	236982
624978	Haptolina herdlensis	236984
625323	Spirogyra princeps	262277
625363	Dolichospermum affine	263655
625367	Dolichospermum compactum	257658
625368	Dolichospermum crassum	236905
625369	Dolichospermum curvum	257659
625370	Dolichospermum danicum	263657
625371	Dolichospermum heterosporum	236909
625372	Dolichospermum farciminiforme	263658
625373	Dolichospermum fuscum	257660
625374	Dolichospermum lemmermannii	263659
625375	Gloeotila pulchra	257544
625376	Gomphonema nathorstii	262772
625377	Goniochloris triradiata	257525
625379	Monoraphidium capricornutum	238783
625380	Adlafia brockmannii	262407
625381	Monochrysis agilissima	263275
625383	Amoenoscapa caudata	238096
625384	Aphanizomenon balticum	263640
625385	Aphanizomenon klebahnii	263641
625386	Bitrichia danubiensis	263165
625387	Bulbochaete basispora	259520
625388	Chlorogonium acutiforme	263174
625389	Choricystis coccoides	238941
625390	Chrysochromulina limonia	236988
625391	Chrysococcus bisetus	257788
625392	Chrysococcus furcatus	263184
625394	Chrysolykos calceatus	257797
625395	Chrysolykos complanatus	257798
625396	Coelastrum cornutum	257440
625397	Cryothecomonas armigera	238616
625398	Cryptomonas papyrenoidifera	263203
625400	Cymbella amelieana	262485
625401	Derepyxis ollula	257853
625403	Dolichospermum macrosporum	236913
625404	Dolichospermum mendotae	257663
625405	Dolichospermum mucosum	257665
625406	Dolichospermum perturbatum	263660
625407	Dolichospermum planctonicum	236915
625408	Dolichospermum sigmoideum	263661
625409	Dolichospermum smithii	236916
625410	Dolichospermum solitarium	236917
625411	Dolichospermum spiroides	236918
625412	Dolichospermum viguieri	257668
625413	Dysmorphococcus feldmannii	6017852
625415	Fortiea rugulosa	263683
625416	Fortiea striatula	263684
625417	Gloeotila coronata	238925
625418	Gyrodinium pulchellum	238399
625419	Hemiastasia klebsii	238622
625420	Hemiselmis oculata	238046
625421	Hemitoma maeandrocystis	238910
625425	Hydrocoleum homeotrichum	263493
625426	Karayevia nitidiformis	262821
625427	Katodinium palustre	257883
625429	Lacrymaria rostrata	238565
625430	Leprotintinnus pellucidus	238542
625431	Limnothrix obliqueacuminata	257697
625432	Luffisphaera longihastis	238628
625433	Maissisteria marina	238632
625435	Mougeotia gotlandica	262214
625436	Mougeotia megaspora	262220
625437	Mougeotia punctata	262224
625438	Nodularia litorea	236924
625439	Nupela fennica	263053
625441	Ochromonas elegans	263279
625442	Oedogonium alterans	258137
625443	Oedogonium bascii	258143
625444	Oedogonium herjedalicum	258170
625445	Oedogonium plusiosporum	258201
625447	Pachysoeca ruttneri	257564
625449	Percolomonas cuspidata	238636
625450	Petalonema crustaceum	263696
625451	Planonephros parvula	257573
625452	Platessa holsatica	262941
625454	Pseudokephyrion alaskanum	257836
625455	Pseudokephyrion angulosum	257837
625456	Pseudokephyrion attenuatum	257801
625458	Pseudokephyrion poculum	257842
625461	Pteridomonas salina	237175
625462	Pteromonas denticulata	257555
625463	Pterosperma ornatum	238953
625465	Radiofilum mesomorphum	262156
625466	Raphidonema cryophilum	238667
625467	Rayssiella curvata	238789
625468	Rhizoclonium lapponicum	251423
625469	Rhizoclonium profundum	251424
625470	Rhodomonas pusilla	257593
625471	Salpingoeca gracilis	257566
625472	Scenedesmus parvus	238841
625473	Selenastrum spinulosum	238785
625475	Spiniferomonas silverensis	237090
625476	Spirogyra areolata	262249
625477	Spirogyra lapponica	262269
625478	Spirogyra megaspora	262274
625479	Spirogyra tuberculata	262285
625480	Staurastrum uplandicum	256985
625482	Stichococcus atomus	257562
625483	Stichogloea delicatula	257855
625484	Stichogloea globosa	257856
625486	Tetrachlorella coronata	238872
625489	Tetramitus descissus	257048
625490	Thalassiosira hispida	237266
625492	Thaumatomastix punctata	238648
625495	Trepomonas latecapitata	257038
625496	Trepomonas rotans	257039
625497	Tribonema ambiguum	263158
625499	Pseudokephyrion entzii	257838
625708	Rhabdogloea gorskii	263379
625810	Tapinothrix batrachospermorum	263465
625817	Tapinothrix janthina	263467
625823	Tapinothrix stagnalis	263469
625824	Tapinothrix subtilis	263470
625825	Tapinothrix varians	263471
625986	Tyrannodinium edax	257872
625987	Opisthoaulax vorticella	238363
626297	Biecheleria baltica	6049992
626298	Biecheleria halophila	238445
626327	Desmatractum delicatissimum	257500
626393	Cymbella lanceolata	237847
626412	Chroococcus rufescens	260583
626429	Trochiscia pachyderma	262151
626434	Komarekia rotundata	257447
626435	Gloeotila subconstricta	263363
626469	Staurastrum clevei	256943
626483	Anabaena laxa	263629
626486	Cylindrospermum licheniforme	263646
626489	Microcoleus paludosus	263496
626491	Gloeotrichia natans	257676
626492	Rivularia beccariana	263676
626496	Stigonema ocellatum	259639
626502	Nitzschia bryophila	262970
626504	Brachysira microcephala	262433
626505	Cymbella leptoceros	237848
626515	Caloneis tenuis	262443
626519	Pinnularia hemiptera	237621
626521	Pinnularia polyonca	263099
626529	Chrysococcus minutus	237035
626535	Dichothrix gypsophila	263670
626537	Dichothrix orsiniana	263672
626538	Gloeocapsa alpina	263417
626540	Nostoc punctiforme	234989
626541	Rivularia haematites	263680
626555	Amphipleura kriegeriana	262412
626559	Caloneis undulata	262444
626561	Diatoma anceps	262529
626565	Fragilariforma constricta	262695
626567	Fragilariforma lata	262696
626570	Hantzschia vivax	237760
626571	Navicula aboensis	262303
626597	Psammothidium altaicum	262937
626599	Psammothidium frigidum	262928
626605	Psammothidium rossii	262871
626607	Psammothidium scoticum	262864
626622	Scenedesmus apiculatus	238811
626626	Oedogonium ciliatum	258150
626627	Oedogonium idioandrosporum	258173
626636	Spondylosium pulchrum	262240
626675	Gyrosigma parkeri	237645
626837	Chamaepinnularia krookiformis	262454
626838	Chamaepinnularia krookii	262455
627013	Eucocconeis alpestris	262586
627018	Eucocconeis laevis	237773
627066	Gomphosphenia lingulatiformis	262802
627117	Katablepharis remigera	238625
627139	Limnothrix pseudominima	6331067
627161	Microcostatus krasskei	237568
627257	Pinnularia brauniana	237616
627259	Pinnularia krookii	263122
627304	Pseudogoniochloris tripus	237202
627308	Pseudokirchneriella elongata	257505
627415	Staurodesmus ralfsii	257000
627518	Cavinula intractata	262447
627519	Cavinula scutelloides	262450
627520	Chamaepinnularia begeri	262452
627521	Chamaepinnularia soehrensis	262457
627522	Chamaepinnularia mediocris	262456
627543	Stauroneis siberica	262712
627612	Gloeothece tepidariorum	263403
627617	Aphanocapsa hyalina	263405
627625	Merismopedia hyalina	257610
627627	Merismopedia tranquilla	236846
627628	Microcrocis marina	263414
627635	Gloeocapsa granosa	263422
627650	Chroococcus macrococcus	263431
627704	Oedogonium concatenatum	258152
627709	Mougeotia depressa	262210
627714	Balticola droebakensis	262142
627783	Cavinula mollicula	262449
627786	Eunotia satelles	262645
627789	Planothidium joursacense	263006
627793	Planothidium pericavum	262944
627794	Planothidium pseudotanense	6330803
627796	Psammothidium perpusillum	262887
627860	Petalonema velutinum	263697
627974	Anabaena miniata	263632
628010	Fortiea tenuissima	263685
628033	Nostoc kihlmanii	6017807
628097	Lepochromulina calyx	257835
628126	Tetramitus pyriformis	257049
628127	Tetramitus rostratus	257050
628164	Goniochloris pulchra	257522
628518	Euglena acusformis	238595
628666	Trigonomonas aechme	257040
629033	Oedogonium alsium	258136
629499	Codomonas annulata	237160
630140	Oedogonium aster	258139
630411	Oedogonium autumnale	258140
630490	Oedogonium bahusiense	258141
631091	Euastrum bipapillatum	256905
632839	Paraphysomonas circumvallata	237063
633305	Trigonomonas compressa	257041
634861	Zygnema decussatum	262295
636076	Navicula elaphros	263751
636223	Trachydiscus ellipsoideus	257869
636409	Gomphonema entolejum	262752
637365	Vitreochlamys fluviatilis	263326
638450	Trichonema gracile	238654
638504	Synuropsis gracilis	257784
638507	Oedogonium gracilius	258168
638520	Oedogonium gracillimum	258167
639206	Gyrodinium helveticum	238337
639490	Oedogonium hispidum	258171
639836	Chlamydomonas hypolimnica	260582
640115	Oedogonium inconspicuum	258174
640124	Kephyrion inconstans	263268
640314	Trigonomonas inflata	257042
640535	Trigonomonas intermittens	257043
640621	Oedogonium inversum	258176
640719	Vaucheria islandica	263237
641007	Sellaphora joubaudii	262808
641300	Conochaete klebahnii	262158
641380	Dinobryon korschikovii	257813
641439	Actinocyclus kuetzingii	237432
641553	Psammothidium lacus-vulcani	262896
641580	Plagioselmis lacustris	263297
641651	Oedogonium lagerstedtii	258179
641790	Paramastix lata	257046
642451	Anabaena lohammarii	263631
642480	Oedogonium longatum	258182
642551	Asterothrix longispina	238876
642971	Oedogonium magnusii	258184
643083	Oedogonium mammiferum	258185
643266	Chlamydomonas marina	238902
643274	Uroglena marina	237031
643500	Oedogonium megasporum	258186
643875	Cryptomonas minor	257580
644115	Oedogonium mitratum	258188
644215	Oedogonium moniliforme	258189
644456	Anisonema multicostatum	238606
645121	Rhizochloris nodulariae	237128
645504	Trochiscia obtusa	262150
645796	Bitrichia ollula	257851
646201	Dinophysis ovum	238469
646229	Oedogonium pachyandrium	258195
646251	Oedogonium pachydermum	258196
647112	Synuropsis perlata	263338
647499	Dictyosphaerium planctonicum	263272
647501	Pseudostaurastrum planctonicum	257946
647556	Trachelomonas playfairii	257752
647972	Puncticulata praetermissa	262850
647993	Oedogonium pratense	258203
648132	Cryptomonas profunda	238035
648201	Achroonema proteiforme	236886
648263	Oedogonium psaegmatosporum	258205
648268	Oedogonium pseudacrosporum	258206
648808	Hexamitus pusillus	257036
649790	Oedogonium richterianum	258212
651065	Koliella setiformis	238663
651452	Kephyrion skujae	237056
651566	Rhizochloris solitaria	237129
651936	Oedogonium spirale	258220
652191	Oedogonium stellatum	258221
652620	Oedogonium subglobosum	258222
652973	Keratococcus suecicus	257504
653179	Tribonema taeniatum	263161
653893	Trigonomonas tortuosa	257044
654677	Navicula umbra	262930
654835	Oedogonium upsaliense	258225
655084	Oedogonium varians	258226
655137	Oedogonium vaucheri	258227
655463	Willea vilhelmii	257497
656130	Gloeotila curta	257543
656139	Mougeotia robusta	262226
656140	Spirogyra lagerheimii	262268
656212	Cryptomonas reflexa	257585
656213	Chromulina dalecarlica	257780
656215	Chromulina vestita	263176
656218	Kephyrion hemisphaericum	237052
656278	Chlorella salina	238932
656297	Karayevia suchlandtii	237789
656299	Planothidium hauckianum	263007
656319	Pseudostaurastrum gracile	237143
656435	Vaucheria dillwynii	263217
656941	Cyclotella polymorpha	262479
657414	Kirchneriella major	257507
657648	Nodularia baltica	236922
657702	Oscillatoria quasiperforata	263490
657881	Pleurosigma tenuiforme	263307
658557	Oscillatoria putrida	263489
658662	Oscillatoria grossegranulata	263484
659898	Bicosoeca socialis	263337
659901	Aphanizomenon yezoense	236935
660753	Spirulina subsalsa	236152
660754	Lyngbya majuscula	236741
660913	Lyngbya martensiana	263481
660919	Trichodesmium erythraeum	236766
660921	Oscillatoria bonnemaisonii	236743
660923	Oscillatoria curviceps	236745
660933	Spirulina major	236150
660946	Phormidium corium	263525
660964	Symploca muscorum	263549
661044	Phormidium uncinatum	263541
661077	Fusola viridis	238740
661104	Ulothrix oscillarina	263365
661117	Onychonema filiforme	262238
661130	Staurastrum lanceolatum	6325826
661136	Staurodesmus mamillatus	257410
661151	Chroomonas nordstedtii	257591
661154	Nostoc caeruleum	234977
661155	Nostoc calcicola	232914
661156	Nostoc linckia	234982
661157	Nostoc minutissimum	234985
661162	Arthrospira jenneri	236752
661180	Stigonema informe	263717
661246	Navicula cohnii	262319
661256	Navicula viridula	237605
661261	Neidium alpinum	262947
661267	Gyrosigma attenuatum	237635
661273	Tabellaria ventricosa	262375
661279	Vaucheria uncinata	263206
661333	Gymnodinium inversum	257874
661346	Achnanthes hintzii	262187
661357	Fragilaria neoproducta	262687
661383	Navicula tantula	262898
661397	Pinnularia silvatica	263092
661398	Planothidium calcar	263014
661400	Planothidium rostratum	237787
661409	Synedra tenera	256821
661431	Klebsormidium rivulare	232857
661517	Eunotia ruzickae	262644
661559	Haematococcus lacustris	257552
661589	Franceia elongata	257086
661691	Staurastrum pachyrhynchum	263330
661777	Amphicampa hemicyclus	256773
661891	Gyrosigma kuetzingii	256776
662000	Pinnularia integra	262340
662108	Achnanthidium exiguum	237770
662359	Hantzschia abundans	262812
662561	Nitzschia divergens	262977
662800	Amphora oligotraphenta	262418
662809	Fragilaria arcus	262670
662957	Hapalosiphon pumilus	263709
663025	Nephrochlamys subsolitaria	238863
663914	Phytodinium globosum	257905
665148	Craticula molestiformis	262469
665154	Eolimna subminuscula	262581
665157	Fragilaria delicatissima	256820
665160	Fragilaria polonica	262690
665161	Fragilaria quadrata	262691
665181	Phormidium tinctorium	263540
665267	Hassallia pulvinata	263695
665308	Spirulina rosea	263596
665345	Oscillatoria rupicola	263491
665981	Oscillatoria major	263486
667263	Fragilaria capitellata	262674
667720	Crucigeniella lunaris	238802
667998	Puncticulata radiosa	237238
668398	Naviculadicta vitabunda	262933
668407	Platessa conspicua	237767
668408	Staurosira venter	248619
668538	Monoraphidium subclavatum	257509
669021	Fallacia subhamulata	237664
669081	Stauroneis spicula	262889
669209	Pinnularia gibba	237619
669356	Pinnularia irrorata	263126
669377	Staurastrum pilosum	238689
669893	Planothidium lanceolatum	237774
670030	Prymnesium polylepis	236995
670163	Psammothidium didymum	262929
670164	Psammothidium marginulatum	262891
670244	Oedogonium paludosum	258197
670269	Gomphonema subclavatum	262795
670534	Pediastrum duplex var. rugulosum	257073
670615	Coleochaete divergens var. minor	262160
670626	Closterium acutum var. linea	263185
670627	Closterium acutum var. variabile	248654
670635	Closterium dianae var. arcuatum	256844
670662	Closterium ralfsii var. hybridum	256860
670688	Cosmarium contractum var. ellipsoideum	257405
670699	Cosmarium depressum var. planctonicum	256879
670740	Cosmarium punctulatum var. subpunctulatum	256886
670871	Hyalotheca dissiliens var. hians	262191
670872	Hyalotheca dissiliens var. tatrica	262192
670983	Staurastrum longipes var. contractum	256961
671051	Staurodesmus mamillatus var. maximus	257005
671061	Teilingia excavata var. subquadrata	262289
671164	Phacus monilatus var. suecicus	263294
671172	Trachelomonas armata var. longa	257735
671175	Trachelomonas armata var. steinii	257736
671198	Trachelomonas hispida var. coronata	257745
671293	Eunotia muscicola var. tridentula	262626
671308	Gomphonema augur var. gautieri	262738
671332	Navicula viridula var. linearis	262909
671342	Pinnularia divergentissima var. minor	263139
671349	Pinnularia subcapitata var. elongata	263086
671350	Pinnularia subcapitata var. subrostrata	263087
671381	Dinobryon divergens var. schauinslandii	257809
671384	Epipyxis utriculus var. acuta	257828
671399	Epipyxis lauterbornii var. mucicola	257829
671416	Craticula riparia var. mollenhaueri	262472
671437	Gomphonema exiguum var. minutissimum	262755
671443	Navicula arvensis var. major	262310
671467	Nitzschia linearis var. tenuis	263019
671470	Nitzschia palea var. tenuirostris	263025
671477	Pinnularia divergens var. sublinearis	263144
671497	Staurosira construens var. exigua	262706
671499	Staurosirella pinnata var. intercedens	262421
671501	Surirella brebissonii var. punctata	262402
671502	Surirella brebissonii var. kuetzingii	262401
671540	Closterium littorale var. crassum	257402
671543	Closterium nordstedtii var. polystictum	257400
