taxon_id	scientific_name	scientific_name_authority	usage_key	url	n_nordic_occurrences	synonym_usage_key	synonym_names	synonyms_n_nordic_occurrences	point_style
619060	Vaucheria mulleola	Vaucheria mulleola Skuja, 1964	8134656	www.gbif.org/species/8134656	0			0	scaled.circles
619068	Phormidium pseudopriestleyi	Phormidium pseudopriestleyi Anagnostidis & Komárek, 1988	7495069	www.gbif.org/species/7495069	0			0	scaled.circles
619105	Pseudophormidium radiosum	Pseudophormidium radiosum (Gomont) Anagnostidis & Komárek, 1988	4306722	www.gbif.org/species/4306722	0	3218584	Plectonema radiosum	0	scaled.circles
619120	Holococcolithophora sphaeroidea	Holococcolithophora sphaeroidea (Schiller) J.W.Jordan, L.Cros & Jer.R.Young, 2005	8060528	www.gbif.org/species/8060528	0	3202204	Calyptrosphaera sphaeroidea	0	scaled.circles
619131	Planktothrix compressa	Planktothrix compressa (Utermöhl) Anagnostidis & Komárek, 1988	7639818	www.gbif.org/species/7639818	0	8381208	Lyngbya compressa	0	scaled.circles
619163	Heteroleibleinia leptonema	Heteroleibleinia leptonema (Skuja) Anagnostidis & Komárek, 1988	7732304	www.gbif.org/species/7732304	6			0	scaled.circles
619172	Picochlorum atomus	Picochlorum atomus (Butcher) Henley, Hironaka, Guillou, M.Buchheim, J.Buchheim, M.Fawley & K.Fawley, 2004	7709697	www.gbif.org/species/7709697	33	5271617	Nannochloris atomus	0	scaled.circles
619197	Raphidiopsis mediterranea	Raphidiopsis mediterranea Skuja, 1937	4306613	www.gbif.org/species/4306613	0	7555557	Raphidiopsis subrecta	0	scaled.circles
619228	Gloeotrichia intermedia	Gloeotrichia intermedia (Lemmermann) Geitler, 1925	8311820	www.gbif.org/species/8311820	1	5427365	Rivularia intermedia	0	scaled.circles
619262	Oscillatoria pulchra	Oscillatoria pulchra Lindstedt, 1943	7969495	www.gbif.org/species/7969495	1			0	scaled.circles
619281	Hemiselmis anomala	Hemiselmis anomala Butcher, 1967	7648987	www.gbif.org/species/7648987	0			0	scaled.circles
619285	Chroomonas monococca	Chroomonas monococca Butcher, 1967	7444325	www.gbif.org/species/7444325	0			0	scaled.circles
619304	Dinobryon belgicae	Dinobryon belgicae A.F.Meunier, 1910	7865509	www.gbif.org/species/7865509	2			0	scaled.circles
619392	Leptolyngbya protospira	Leptolyngbya protospira (Skuja) Anagnostidis, 2001	7931032	www.gbif.org/species/7931032	0	7570387	Lyngbya protospira	0	scaled.circles
619394	Limnothrix pseudovacuolata	Limnothrix pseudovacuolata (Utermöhl) Anagnostidis, 2001	8357644	www.gbif.org/species/8357644	0	5426991	Lyngbya pseudovacuolata	0	scaled.circles
619475	Phormidiochaete nordstedtii	Phormidiochaete nordstedtii (Bornet & Flahault ex De Toni) Komárek, 2001	8362501	www.gbif.org/species/8362501	7	5426806, 10629219	Dichothrix nordstedtii, Homoeothrix nordstedtii	7	scaled.circles
619481	Pseudanabaena dictyothalla	Pseudanabaena dictyothalla (Skuja) Anagnostidis, 2001	7943242	www.gbif.org/species/7943242	0	3218259	Phormidium dictyothallum	0	scaled.circles
619482	Pseudanabaena endophytica	Pseudanabaena endophytica (Elenkin & Hollerbach) Anagnostidis, 2001	8368880	www.gbif.org/species/8368880	0			0	scaled.circles
619484	Pseudanabaena rosea	Pseudanabaena rosea (Skuja) Anagnostidis, 2001	7552193	www.gbif.org/species/7552193	0			0	scaled.circles
619495	Limnothrix lauterbornii	Limnothrix lauterbornii (Schmidle) Anagnostidis, 2001	8044064	www.gbif.org/species/8044064	0	3218731	Oscillatoria lauterbornii	0	scaled.circles
619501	Chrysococcus porifer	Chrysococcus porifer Lemmermann, 1919	7531220	www.gbif.org/species/7531220	0			0	scaled.circles
619521	Geitlerinema nematodes	Geitlerinema nematodes (Skuja) Anagnostidis, 2001	8030622	www.gbif.org/species/8030622	0	7474962, 8301329	Oscillatoria nematodes, Pseudanabaena nematodes	0	scaled.circles
619525	Kephyrion cupuliforme	Kephyrion cupuliforme Conrad, 1930	7739087	www.gbif.org/species/7739087	0			0	scaled.circles
619540	Leptolyngbya benthonica	Leptolyngbya benthonica (Skuja) Anagnostidis, 2001	7473768	www.gbif.org/species/7473768	0			0	scaled.circles
619544	Leptolyngbya crassior	Leptolyngbya crassior (Skuja) Anagnostidis, 2001	7716264	www.gbif.org/species/7716264	0			0	scaled.circles
619562	Mallomonas trummensis	Mallomonas trummensis Cronberg, 1975	8048619	www.gbif.org/species/8048619	0			0	scaled.circles
619574	Phaeoschizochlamys delicatula	Phaeoschizochlamys delicatula (West) R.A.Andersen, 2019	8079110	www.gbif.org/species/8079110	1	3195321	Schizochlamydella delicatula	0	scaled.circles
619579	Synura splendida	Synura splendida Korshikov, 1941	7419101	www.gbif.org/species/7419101	0			0	scaled.circles
619587	Leptolyngbya subtilis	Leptolyngbya subtilis (West) Anagnostidis, 2001	7761649	www.gbif.org/species/7761649	0	5426782	Lyngbya subtilis	0	scaled.circles
619612	Schizothrix facilis	Schizothrix facilis (Skuja) Anagnostidis, 2001	7836270	www.gbif.org/species/7836270	28			0	scaled.circles
619639	Pseudophormidium battersii	Pseudophormidium battersii (Gomont) Anagnostidis, 2001	8038207	www.gbif.org/species/8038207	8	3218152, 3218150	Plectonema battersii, Spirocoleus battersii	0	scaled.circles
619653	Phormidium exospirum	Phormidium exospirum (Skuja) Anagnostidis, 2001	7787883	www.gbif.org/species/7787883	0	7830774	Oscillatoria exospira	0	scaled.circles
619657	Phormidium insigne	Phormidium insigne (Skuja) Anagnostidis, 2001	8184785	www.gbif.org/species/8184785	0	7827090	Oscillatoria insignis	0	scaled.circles
619658	Phormidium koprophilum	Phormidium koprophilum (Skuja) Anagnostidis, 2001	7975313	www.gbif.org/species/7975313	0	3218795	Oscillatoria koprophila	0	scaled.circles
619663	Tetraspora cylindrica	Tetraspora cylindrica (Wahlenberg) C.Agardh, 1824	9532286	www.gbif.org/species/9532286	34	8140389	Ulva cylindrica	0	scaled.circles
619681	Symplocastrum muelleri	Symplocastrum muelleri (Nägeli ex Gomont) Anagnostidis, 2001	7646328	www.gbif.org/species/7646328	0	8031142	Schizothrix muelleri	0	scaled.circles
619732	Phormidiochaete balearica	Phormidiochaete balearica (Bornet & Flahault ex Forti) Komárek, 2001	8037902	www.gbif.org/species/8037902	0	3218000, 5426798	Calothrix balearica, Homoeothrix balearica	0	scaled.circles
619764	Bulbochaete dispar	Bulbochaete dispar Wittrock ex Hirn, 1900	4269609	www.gbif.org/species/4269609	0			0	scaled.circles
619768	Bulbochaete polyandria	Bulbochaete polyandria Cleve ex Hirn, 1900	7367914	www.gbif.org/species/7367914	0			0	scaled.circles
619770	Bulbochaete reticulata	Bulbochaete reticulata Nordstedt ex Tiffany, 1934	4269610	www.gbif.org/species/4269610	0			0	scaled.circles
619772	Bulbochaete valida	Bulbochaete valida Wittrock ex Hirn, 1900	4269597	www.gbif.org/species/4269597	0			0	scaled.circles
619779	Choricystis hindakii	Choricystis hindakii Tell, 1979	8092213	www.gbif.org/species/8092213	0			0	scaled.circles
619781	Ophiocytium lagerheimii	Ophiocytium lagerheimii Lemmermann, 1899	4267511	www.gbif.org/species/4267511	0			0	scaled.circles
619802	Spirogyra groenlandica	Spirogyra groenlandica Rosenvinge, 1884	8030013	www.gbif.org/species/8030013	1			0	scaled.circles
619818	Tovellia coronata	Tovellia coronata (Woloszynska) Moestrup, K.Lindberg & Daugbjerg, 2005	8202941	www.gbif.org/species/8202941	0	3207811, 8242140	Gymnodinium coronatum, Woloszynskia coronata	0	scaled.circles
619898	Kephyrion annulatum	Kephyrion annulatum De Graaf, 1955	8016588	www.gbif.org/species/8016588	0			0	scaled.circles
619988	Eunotia biceps	Eunotia biceps Ehrenberg, 1843	8187357	www.gbif.org/species/8187357	0	7504803, 8007721	Ceratoneis biceps, Pseudo-eunotia biceps	0	scaled.circles
619989	Ulnaria biceps	Ulnaria biceps (Kützing) P.Compère, 2001	7594030	www.gbif.org/species/7594030	0			0	scaled.circles
620037	Staurastrum bullardii	Staurastrum bullardii G.M.Smith, 1924	4269259	www.gbif.org/species/4269259	0			0	scaled.circles
620060	Ulnaria capitata	Ulnaria capitata (Ehrenberg) P.Compère, 2001	7406083	www.gbif.org/species/7406083	0			0	scaled.circles
620082	Zygnema chalybeospermum	Zygnema chalybeospermum Hansgirg, 1888	4268587	www.gbif.org/species/4268587	6	7687864, 2647054	Lucernaria chalybeosperma, Zygnema melanosporum	3	scaled.circles
620155	Paraphysomonas corynephora	Paraphysomonas corynephora Preisig & D.J.Hibberd, 1982	7621654	www.gbif.org/species/7621654	0			0	scaled.circles
620175	Navicula cryptotenelloides	Navicula cryptotenelloides Lange-Bertalot, 1993	7530797	www.gbif.org/species/7530797	1			0	scaled.circles
620193	Zygnema cyanosporum	Zygnema cyanosporum Cleve, 1868	4268590	www.gbif.org/species/4268590	0			0	scaled.circles
620321	Uroglenopsis eustylis	Uroglenopsis eustylis (Skuja) R.H.Thompson & D.E.Wujek, 2002	7559742	www.gbif.org/species/7559742	0	3194575	Uroglena eustylis	0	scaled.circles
620530	Oedogonium irregulare	Oedogonium irregulare Wittrock ex Hirn, 1900	4269680	www.gbif.org/species/4269680	1			0	scaled.circles
620603	Euastrum lapponicum	Euastrum lapponicum Schmidle, 1898	4269441	www.gbif.org/species/4269441	0	7696636	Euastrum lapponicum var. suecicum	0	scaled.circles
620663	Chlamydomonas magnusii	Chlamydomonas magnusii J.Reinke	8107060	www.gbif.org/species/8107060	0			0	scaled.circles
620712	Chlamydomonas mikroplankton	Chlamydomonas mikroplankton J.Reinke, 1898	7935153	www.gbif.org/species/7935153	0			0	scaled.circles
620811	Cryptomonas obovoidea	Cryptomonas obovoidea Pascher, 1913	4281041	www.gbif.org/species/4281041	2	4281040, 3202477	Cryptomonas lucens, Pseudocryptomonas parrae	0	scaled.circles
620839	Kephyrion ovale	Kephyrion ovale (Lackey) Huber-Pestalozzi	7379685	www.gbif.org/species/7379685	52	8106536	Chrysococcus ovale	0	scaled.circles
620842	Katablepharis ovalis	Katablepharis ovalis Skuja, 1948	7824452	www.gbif.org/species/7824452	732			0	scaled.circles
620846	Oedogonium oviforme	Oedogonium oviforme Hirn, 1900	4269703	www.gbif.org/species/4269703	0			0	scaled.circles
620901	Bitrichia phaseolus	Bitrichia phaseolus (Fott) Fott, 1960	8009753	www.gbif.org/species/8009753	0			0	scaled.circles
620918	Kephyrion planktonicum	Kephyrion planktonicum Hilliard, 1967	7879058	www.gbif.org/species/7879058	0			0	scaled.circles
620966	Oedogonium pseudoboscii	Oedogonium pseudoboscii Hirn, 1900	4269685	www.gbif.org/species/4269685	0			0	scaled.circles
620992	Navicula pseudotenelloides	Navicula pseudotenelloides Krasske, 1938	7482431	www.gbif.org/species/7482431	0			0	scaled.circles
621057	Keratococcus rhaphidioides	Keratococcus rhaphidioides (Hansgirg) Pascher, 1915	8029397	www.gbif.org/species/8029397	1	2641881, 2641882	Dactylococcus rhaphidioides, Monoraphidium rhaphidioides	0	scaled.circles
621098	Oedogonium rugulosum	Oedogonium rugulosum Nordstedt ex Hirn, 1900	7851709	www.gbif.org/species/7851709	3			0	scaled.circles
621108	Chlamydomonas sagittula	Chlamydomonas sagittula Skuja, 1964	5708043	www.gbif.org/species/5708043	0			0	scaled.circles
621192	Monactinus simplex	Monactinus simplex (Meyen) Corda, 1839	7797215	www.gbif.org/species/7797215	23	2641905, 2641900, 6135974, 2641899	Pediastrum clathratum, Pediastrum enoplon, Pediastrum ovatum, Pediastrum simplex	3	scaled.circles
621212	Oedogonium sociale	Oedogonium sociale Wittrock ex Hirn, 1900	4269729	www.gbif.org/species/4269729	0			0	scaled.circles
621228	Oedogonium sphaerandrum	Oedogonium sphaerandrum Wittrock & Lundell ex Hirn, 1900	7876911	www.gbif.org/species/7876911	0			0	scaled.circles
621240	Zygnemopsis spiralis	Zygnemopsis spiralis (F.E.Fritsch) Transeau, 1934	4268575	www.gbif.org/species/4268575	0	7839018	Zygnema spirale	0	scaled.circles
621445	Navicula venerablis	Navicula venerablis Hohn & Hellerman, 1963	8004111	www.gbif.org/species/8004111	0			0	scaled.circles
621472	Nephrochlamys willeana	Nephrochlamys willeana (Printz) Korshikov, 1953	7656247	www.gbif.org/species/7656247	0			0	scaled.circles
621506	Discostella stelligera	Discostella stelligera (Cleve & Grunow) Houk & Klee, 2004	8152343	www.gbif.org/species/8152343	0			0	scaled.circles
621601	Pseudopediastrum boryanum	Pseudopediastrum boryanum (Turpin) E.Hegewald, 2005	8292586	www.gbif.org/species/8292586	1847	7970747, 2641947, 2641956, 2641946, 7229602	Helierella boryana, Hierella boryana, Pediastrum bidentulum, Pediastrum boryanum, Pediastrum boryanum var. boryanum	606	scaled.circles
621602	Pseudopediastrum kawraiskyi	Pseudopediastrum kawraiskyi (Schmidle) E.Hegewald, 2005	8017184	www.gbif.org/species/8017184	48	2641884	Pediastrum kawraiskyi	6	scaled.circles
621617	Cuspidothrix issatschenkoi	Cuspidothrix issatschenkoi (Usachev) P. Rajaniemi, J. Komárek, R. Willame, P. Hrouzek, K. Kastovská, L. Hoffmann & K. Sivonen, 2005	7643575	www.gbif.org/species/7643575	26	7483077, 3219150	Anabaena issatschenkoi, Aphanizomenon issatschenkoi	0	scaled.circles
621627	Achnanthes acares	Achnanthes acares M.H.Hohn & Hellerman, 1963	7412547	www.gbif.org/species/7412547	0			0	scaled.circles
621632	Achnanthes linearioides	Achnanthes linearioides Lange-Bertalot in Lange-Bertalot & Moser, 1994	7902395	www.gbif.org/species/7902395	0			0	scaled.circles
621678	Ardissonea formosa	Ardissonea formosa (Hantzsch) Grunow	7816728	www.gbif.org/species/7816728	0	3192800	Synedra formosa	0	scaled.circles
621696	Belonastrum berolinensis	Belonastrum berolinensis (Lemmermann) Round & Maidana, 2001	8215223	www.gbif.org/species/8215223	0			0	scaled.circles
621740	Chaetoceros salsugineus	Chaetoceros salsugineus Takano, 1983	4275452	www.gbif.org/species/4275452	0			0	scaled.circles
621783	Cyclotella costei	Cyclotella costei Druart & Straub, 1988	8153959	www.gbif.org/species/8153959	0			0	scaled.circles
621812	Cymbella dorsenotata	Cymbella dorsenotata Østrup, 1910	8332694	www.gbif.org/species/8332694	0			0	scaled.circles
621814	Cymbella lancettula	Cymbella lancettula (Krammer) Krammer, 2002	8090211	www.gbif.org/species/8090211	0			0	scaled.circles
621815	Cymbella neogena	Cymbella neogena (Grunow) Krammer, 2002	7964051	www.gbif.org/species/7964051	0			0	scaled.circles
621828	Cymbopleura amphicephala	Cymbopleura amphicephala (Nägeli) Krammer, 2003	7642012	www.gbif.org/species/7642012	0			0	scaled.circles
621844	Cymbopleura florentiniformis	Cymbopleura florentiniformis K.Krammer, 2003	7663310	www.gbif.org/species/7663310	0			0	scaled.circles
621850	Cymbopleura hercynica	Cymbopleura hercynica (A.Schmidt) Krammer, 2003	7956475	www.gbif.org/species/7956475	0			0	scaled.circles
621854	Cymbopleura inaequaliformis	Cymbopleura inaequaliformis Krammer, 2003	7491706	www.gbif.org/species/7491706	0			0	scaled.circles
621868	Cymbopleura linearis	Cymbopleura linearis (Foged) K.Krammer, 2003	8024851	www.gbif.org/species/8024851	0			0	scaled.circles
621997	Encyonopsis falaisensis	Encyonopsis falaisensis (Grunow) Krammer, 1997	8110082	www.gbif.org/species/8110082	1	8388487, 8423272, 7899928, 9627070, 9431621, 7912732	Cymbella falaisensis, Cymbella falaisiensis, Navicula falaisensis, Navicula falaisensis f. falaisensis, Navicula falaisiensis, Schizonema falaisiense	0	scaled.circles
622001	Encyonopsis krammeri	Encyonopsis krammeri E.Reichardt, 1997	7905991	www.gbif.org/species/7905991	0			0	scaled.circles
622003	Encyonopsis lanceola	Encyonopsis lanceola (Grunow) Krammer, 1997	8180234	www.gbif.org/species/8180234	0	7362071	Navicula falaisensis var. lanceola	0	scaled.circles
622039	Eunotia groenlandica	Eunotia groenlandica (Grunow) Norpel-Schempp & Lange-Bertalot in Lange-Bertalot & Metzeltin, 1996	7799997	www.gbif.org/species/7799997	0			0	scaled.circles
622056	Eunotia pseudoparalleloides	Eunotia pseudoparalleloides (Grunow) Norpel-Schempp & Lange-Bertalot in Lange-Bertalot & Metzeltin, 1996	8004830	www.gbif.org/species/8004830	0			0	scaled.circles
622074	Fallacia lenzii	Fallacia lenzii (Hustedt) Lange-Bertalot, 2004	8092478	www.gbif.org/species/8092478	0			0	scaled.circles
622087	Fragilaria oldenburgioides	Fragilaria oldenburgioides Lange-Bertalot, 1996	8108081	www.gbif.org/species/8108081	0			0	scaled.circles
622115	Gomphonema acidoclinatum	Gomphonema acidoclinatum Lange-Bertalot & Reichardt, 2004	7800455	www.gbif.org/species/7800455	0			0	scaled.circles
622307	Nitzschia lange-bertalotii	Nitzschia lange-bertalotii Coste & Ricard, 1982	8067376	www.gbif.org/species/8067376	0			0	scaled.circles
622345	Pinnularia eifeliana	Pinnularia eifeliana (Krammer) Krammer, 2000	7424712	www.gbif.org/species/7424712	0			0	scaled.circles
622349	Pinnularia interruptiformis	Pinnularia interruptiformis K.Krammer, 2000	8372625	www.gbif.org/species/8372625	0			0	scaled.circles
622350	Pinnularia isselana	Pinnularia isselana K.Krammer, 2000	7466556	www.gbif.org/species/7466556	21			0	scaled.circles
622367	Pinnularia peracuminata	Pinnularia peracuminata Krammer, 2000	7987685	www.gbif.org/species/7987685	0			0	scaled.circles
622417	Placoneis symmetrica	Placoneis symmetrica (Hustedt) H. Lange-Bertalot in D. Metzeltin, H. Lange-Bertalot & F. García-Rodríguez, 2005	7804122	www.gbif.org/species/7804122	0			0	scaled.circles
622427	Planothidium cyclophorum	Planothidium cyclophorum (Heiden) B. Van de Vijver in Krammer & Lange-Bertalot, 2004	7924523	www.gbif.org/species/7924523	0			0	scaled.circles
622452	Psammothidium kryophilum	Psammothidium kryophilum (Petersen) E. Reichardt, 2004	8400833	www.gbif.org/species/8400833	0			0	scaled.circles
622459	Pseudostaurosira parasitica	Pseudostaurosira parasitica (W.Smith) Morales, 2003	8348784	www.gbif.org/species/8348784	0	8650335, 7789204, 2652811	Fragilaria parasitica, Odontidium parasiticum, Synedra parasitica	0	scaled.circles
622484	Sellaphora hustedtii	Sellaphora hustedtii (Krasske) Lange-Bertalot & Werum, 2004	8427209	www.gbif.org/species/8427209	0			0	scaled.circles
622490	Sellaphora stroemii	Sellaphora stroemii (Hustedt) H.Kobayasi, 2002	8168862	www.gbif.org/species/8168862	0			0	scaled.circles
622505	Stauroneis francisci-josefi	Stauroneis francisci-josefi Van de Vijver & Lange-Bert. in Van de Vijver et al., 2004	8352700	www.gbif.org/species/8352700	0			0	scaled.circles
622514	Staurosira opacolineata	Staurosira opacolineata (Lange-Bertalot) Witon, Lange-Bertalot & Witkowski in Witon et al., 2004	8203213	www.gbif.org/species/8203213	0			0	scaled.circles
622637	Discostella glomerata	Discostella glomerata (H.Bachmann) Houk & Klee, 2004	8407382	www.gbif.org/species/8407382	0			0	scaled.circles
622638	Discostella woltereckii	Discostella woltereckii (Hustedt) V.Houk & R.Klee, 2004	7635184	www.gbif.org/species/7635184	6			0	scaled.circles
622681	Scenedesmus brevispina	Scenedesmus brevispina (G.M.Smith) Chodat, 1926	8559670	www.gbif.org/species/8559670	0	4268389, 4268388, 7925312	Scenedesmus longus var. brevispina, Scenedesmus longus var. minutus, Scenedesmus minutus	0	scaled.circles
622694	Elakatothrix biplex	Elakatothrix biplex (Nygaard) Hindák, 1962	8403414	www.gbif.org/species/8403414	5			0	scaled.circles
622706	Grunowia sinuata	Grunowia sinuata (Thwaites) Rabenhorst, 1864	8101639	www.gbif.org/species/8101639	2	8666050	Nitzschia sinuata	0	scaled.circles
622720	Encyonopsis cesatii	Encyonopsis cesatii (Rabenhorst) Krammer, 1997	7494154	www.gbif.org/species/7494154	1	7484382, 8209465	Cymbella cesatii, Navicula cesatii	0	scaled.circles
622736	Franceia armata	Franceia armata (Lemmermann) Korshikov, 1953	7550979	www.gbif.org/species/7550979	0			0	scaled.circles
622737	Franceia echidna	Franceia echidna (Bohlin) Bourrelly, 1948	7448639	www.gbif.org/species/7448639	0	12343765, 8058347	Bohlinia echidna, Oocystis echidna	0	scaled.circles
622771	Chaetophora flagellifera	Chaetophora flagellifera Kützing, 1849	8265218	www.gbif.org/species/8265218	0			0	scaled.circles
622807	Monoraphidium dybowskii	Monoraphidium dybowskii (Woloszynska) Hindák & Komárkova Legnerová, 1969	6136061	www.gbif.org/species/6136061	358			0	scaled.circles
622868	Pteromonas cordiformis	Pteromonas cordiformis Lemmermann, 1900	8411768	www.gbif.org/species/8411768	0			0	scaled.circles
622872	Tetraspora limnetica	Tetraspora limnetica West & G.S.West, 1912	7527555	www.gbif.org/species/7527555	0			0	scaled.circles
622882	Westellopsis linearis	Westellopsis linearis (G.M.Smith) C.-C.Jao, 1959	8628159	www.gbif.org/species/8628159	0	5271814	Westella linearis	0	scaled.circles
622903	Cyanocatena imperfecta	Cyanocatena imperfecta (Cronberg & Weibull) Joosten, 2006	8305700	www.gbif.org/species/8305700	680	3216590	Cyanodictyon imperfectum	268	scaled.circles
622914	Scenedesmus nanus	Scenedesmus nanus Chodat, 1913	8356219	www.gbif.org/species/8356219	0			0	scaled.circles
622917	Scenedesmus smithii	Scenedesmus smithii Teiling, 1942	2640871	www.gbif.org/species/2640871	0			0	scaled.circles
622931	Spirogyra hassalii	Spirogyra hassalii (Jenner) Petit	7475548	www.gbif.org/species/7475548	0			0	scaled.circles
622934	Spirogyra hyalina	Spirogyra hyalina Cleve, 1868	4268645	www.gbif.org/species/4268645	4			0	scaled.circles
622949	Spirogyra subsalsa	Spirogyra subsalsa Kützing, 1845	8301948	www.gbif.org/species/8301948	0			0	scaled.circles
622956	Tetraedron arthrodesmiforme	Tetraedron arthrodesmiforme Woloszynska, 1914	4268445	www.gbif.org/species/4268445	0			0	scaled.circles
622983	Chara denudata	Chara denudata A.Braun, 1843	7372775	www.gbif.org/species/7372775	1	8340094, 5270709	Chara contraria var. denudata, Chara vulgaris var. denudata	0	scaled.circles
623026	Mallomonas vannigera	Mallomonas vannigera Asmund, 1977	7440775	www.gbif.org/species/7440775	0			0	scaled.circles
623033	Mallomonas actinoloma	Mallomonas actinoloma E.Takahashi, 1969	8077690	www.gbif.org/species/8077690	0			0	scaled.circles
623040	Mallomonas zellensis	Mallomonas zellensis Fott, 1962	7541743	www.gbif.org/species/7541743	0			0	scaled.circles
623047	Mallomonas scrobiculata	Mallomonas scrobiculata K.H.Nicholls, 1984	8343868	www.gbif.org/species/8343868	0			0	scaled.circles
623055	Mallomonas schwemmlei	Mallomonas schwemmlei Glenk, 1956	7514079	www.gbif.org/species/7514079	2			0	scaled.circles
623061	Mallomonas torquata	Mallomonas torquata Asmund & Cronberg, 1979	3195078	www.gbif.org/species/3195078	0			0	scaled.circles
623090	Mallomonas globosa	Mallomonas globosa J.Schiller, 1926	4278091	www.gbif.org/species/4278091	0			0	scaled.circles
623097	Spiniferomonas takahashii	Spiniferomonas takahashii K.H.Nicholls, 1981	8059756	www.gbif.org/species/8059756	0			0	scaled.circles
623152	Aulacomonas hyalina	Aulacomonas hyalina Skuja, 1956	7833508	www.gbif.org/species/7833508	0			0	scaled.circles
623172	Chlamydocapsa bacillus	Chlamydocapsa bacillus (Teiling) Fott, 1972	4923573	www.gbif.org/species/4923573	0	7603236	Gloeocystis bacillus	0	scaled.circles
623185	Quadricoccus ellipticus	Quadricoccus ellipticus Hortobágyi, 1973	6135968	www.gbif.org/species/6135968	11			0	scaled.circles
623244	Enallax costatus	Enallax costatus (Schmidle) Pascher, 1943	8131357	www.gbif.org/species/8131357	0	2640894	Scenedesmus costatus	0	scaled.circles
623245	Scenedesmus sooi	Scenedesmus sooi Hortobágyi, 1954	7512580	www.gbif.org/species/7512580	0			0	scaled.circles
623247	Bulbochaete debaryana	Bulbochaete debaryana Wittrock & Lundell, 1900	4269603	www.gbif.org/species/4269603	0			0	scaled.circles
623251	Bulbochaete megastoma	Bulbochaete megastoma Wittrock & Lundell ex Hirn, 1900	7825369	www.gbif.org/species/7825369	1			0	scaled.circles
623254	Bulbochaete pyrulum	Bulbochaete pyrulum Lundell ex Hirn, 1900	7700921	www.gbif.org/species/7700921	0			0	scaled.circles
623259	Mougeotia bicalyptrata	Mougeotia bicalyptrata Wittrock, 1886	8276734	www.gbif.org/species/8276734	0			0	scaled.circles
623339	Protoperidinium bolmonense	Protoperidinium bolmonense Chomérat & Couté, 2008	7518029	www.gbif.org/species/7518029	0			0	scaled.circles
623343	Planktothrix isothrix	Planktothrix isothrix (Skuja) Komárek & Komárková, 2004	7666386	www.gbif.org/species/7666386	54	3218393	Oscillatoria agardhii var. isothrix	1	scaled.circles
623346	Chara strigosa	Chara strigosa A.Braun, 1847	8139420	www.gbif.org/species/8139420	414	7820941, 7372164	Chara globularis f. strigosa, Chara strigosa var. myriacantha	0	scaled.circles
623356	Cymbella excisa	Cymbella excisa Kützing, 1844	7556326	www.gbif.org/species/7556326	0	7487662, 7443152, 8267337, 7747277	Cocconema excisum, Cymbella affinis f. excisa, Cymbella affinis var. excisa, Encyonema ventricosum var. excisum	0	scaled.circles
623361	Rusalka fusiformis	Rusalka fusiformis (Matvienko) T.Nakada, 2008	7793628	www.gbif.org/species/7793628	13	7633764, 8219373	Chlorogonium fusiforme, Chlorogonium matvienkoi	0	scaled.circles
623482	Navicula escambia	Navicula escambia (Patrick) D.Metzeltin & Lange-Bertalot, 2007	7809425	www.gbif.org/species/7809425	0			0	scaled.circles
623531	Tetrachlorella ornata	Tetrachlorella ornata Korshikov, 1953	7538902	www.gbif.org/species/7538902	0			0	scaled.circles
623590	Pinnularia obscuriformis	Pinnularia obscuriformis K.Krammer, 2000	7663394	www.gbif.org/species/7663394	0			0	scaled.circles
623594	Pinnularia decrescens	Pinnularia decrescens (Grunow) K.Krammer, 2000	8286462	www.gbif.org/species/8286462	0	7928680, 8081063, 8250006	Navicula legumen f. vix, Navicula subsolaris, Pinnularia subsolaris	0	scaled.circles
623606	Pinnularia tirolensis	Pinnularia tirolensis (Metzeltin & Krammer) K.Krammer, 2000	7777196	www.gbif.org/species/7777196	0			0	scaled.circles
623614	Pinnularia septentrionalis	Pinnularia septentrionalis K.Krammer, 2000	8231093	www.gbif.org/species/8231093	0			0	scaled.circles
623616	Pinnularia pisciculus	Pinnularia pisciculus Ehrenberg, 1843	7660942	www.gbif.org/species/7660942	0	8173460	Navicula pisciculus	0	scaled.circles
623623	Pinnularia undula	Pinnularia undula (Schumann) K.Krammer, 2000	7355862	www.gbif.org/species/7355862	0			0	scaled.circles
623645	Gymnodinium corollarium	Gymnodinium corollarium A.M.Sundström, Kremp & Daugbjerg, 2009	8035470	www.gbif.org/species/8035470	128			0	scaled.circles
623652	Cymbopleura naviculiformis	Cymbopleura naviculiformis (Auerswald ex Heiberg) Krammer, 2003	7730938	www.gbif.org/species/7730938	61			0	scaled.circles
623653	Palatinus apiculatus	Palatinus apiculatus (Ehrenberg) Craveiro, Calado, Daugbjerg & Moestrup, 2009	7887231	www.gbif.org/species/7887231	10	8008622, 8207614, 3206468, 7584877, 11278207, 3206470, 11252344, 8084324, 7804964, 11344439, 8420015	Glenodinium apiculatum, Peridinium anglicum, Peridinium apiculatum, Peridinium apiculatum, Peridinium apiculatum var. cristatum, Peridinium laeve subsp. marssonii, Peridinium laeve subsp. marssonii var. contactum, Peridinium marssonii, Peridinium palatinum, Peridinium palatinum f. anglicum, Properidinium apiculatum	0	scaled.circles
623665	Pinnularia crucifera	Pinnularia crucifera Cleve-Euler, 1934	7471622	www.gbif.org/species/7471622	0			0	scaled.circles
623667	Pinnularia esoxiformis	Pinnularia esoxiformis Fusey, 1951	7998577	www.gbif.org/species/7998577	0			0	scaled.circles
