List	HELCOM area	OSPAR area	Division	Class	Order	Genus	Species	SFLAG	STAGE	Author	AphiaID	AphiaID_link	Trophy	Geometric_shape	FORMULA	SizeClassNo	Nonvalid_SIZCL	Not_accepted_name	Unit	SizeRange	Length(l1)µm	Length(l2)µm	Width(w)µm	Height(h)µm	Diameter(d1)µm	Diameter(d2)µm	No_of_cells/counting_unit	Calculated_volume_um3	Comment	Filament_length_of_cell(µm)	Calculated_Carbon_pg/counting_unit	Comment_on_Carbon_calculation	Corrections/Additions	Synonyms - NOT IMPORTED, NOT handled by ICES	WORMS Rank	"Comment_on_colony_form
 "" - "" indicates solitary life form, i.e. does nor form colonies  - NOT IMPORTED, NOT handled by ICES"
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas			Schmarda 1849 	134529	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134529	AU	trapezoid	1/2*h*w*(l1+l2)	4			cell	 10-12x9	9	5,6	9	11			1	722,7			104,475718				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas			Schmarda 1849 	134529	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134529	AU	trapezoid	1/2*h*w*(l1+l2)	5			cell	18-22x10-14	12	7,2	12	20			1	2304			310,3307385				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas			Schmarda 1849 	134529	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134529	AU	trapezoid	1/2*h*w*(l1+l2)	6			cell	 5x4-5	4	2	4	5			1	60			10,09573112				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae 	PSEUDOSCOURFIELDIALES	Pseudoscourfieldia	Pseudoscourfieldia			I.Manton 1975	134534	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134534	AU	flattened ellipsoid	?/6*l*d1*d2	1			cell	3-4	3,4				2,6	1,3	1	6,014146667			1,164389153				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae 	PSEUDOSCOURFIELDIALES	Pseudoscourfieldia	Pseudoscourfieldia			I.Manton 1975	134534	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134534	AU	flattened ellipsoid	?/6*l*d1*d2	2			cell	4-6	5				4	2	1	20,93333333			3,755960345				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Cymbomonas	Cymbomonas tetramitiformis			Schiller 1913	134545	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134545	AU	rotational ellipsoid	?/6*d^2*l	1			cell	 12-16x13-17	15				14		1	1538,6			212,4050362				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Cymbomonas	Cymbomonas tetramitiformis			Schiller 1913	134545	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134545	AU	rotational ellipsoid	?/6*d^2*l	2			cell	10-12x12-16	14				11		1	886,5266667			126,5716247				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Halosphaera	Halosphaera viridis			F.Schmitz 1878	134546	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134546	AU	sphere	?/6*d^3	1			cell	1-4					2,5		1	8,177083333			1,553759049				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas virginica			Pennick 1977	134559	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134559	AU	trapezoid	1/2*h*w*(l1+l2)	1			cell	 4x2	2	2	2	4			1	16			2,918249467				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas virginica			Pennick 1977	134559	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134559	AU	trapezoid	1/2*h*w*(l1+l2)	2			cell	 4x3	3	3	3	4			1	36			6,249162232				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Mamiellophyceae	MAMIELLALES	Mantoniella	Mantoniella squamata			(Manton & Parke) Desikachary 1972	134563	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134563	AU	rotational ellipsoid	?/6*d^2*l	1			cell	3.5x3-5	4				3,5		1	25,64333333			4,54444431				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Mamiellophyceae	MAMIELLALES	Micromonas	Micromonas pusilla			(Butcher) I.Manton & M.Parke 1960	134564	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134564	AU	rotational ellipsoid	?/6*d^2*l	1			cell	1x1-3	2				1		1	1,046666667			0,225451865				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae 	PSEUDOSCOURFIELDIALES	Pseudoscourfieldia	Pseudoscourfieldia marina			(Throndsen) Manton 1975	134566	http://www.marinespecies.org/aphia.php?p=taxdetails&id=134566	AU	flattened ellipsoid	?/6*l*d1*d2	1			cell	3-4	3,4				2,6	1,3	1	6,014146667			1,164389153				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Pyramimonadophyceae	PYRAMIMONADALES	Pyramimonas	Pyramimonas longicauda			L.Van Meel 1969	160513	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160513	AU	trapezoid	1/2*h*w*(l1+l2)	1			cell	10-15x25	12	7	12	25			1	2850			378,9248389				Species	 -
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Actinastrum	Actinastrum hantzschii			Lagerheim 1882	160543	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160543	AU	2 cones	?/12*d^2*h	1			cell	 2-3x10-15				12,5	2,5		1	20,44270833			3,673240289				Species	Coenobia 4- or 8-celled
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Actinastrum	Actinastrum hantzschii			Lagerheim 1882	160543	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160543	AU	2 cones	?/12*d^2*h	2			cell	 2-3x15-20				17,5	2,5		1	28,61979167			5,03806266				Species	Coenobia 4- or 8-celled
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Actinastrum	Actinastrum hantzschii			Lagerheim 1882	160543	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160543	AU	2 cones	?/12*d^2*h	3			cell	 2-3x20-25				22,5	2,5		1	36,796875			6,378965032				Species	Coenobia 4- or 8-celled
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum			Nägeli 1849	160550	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160550	AU	sphere	?/6*d^3	1			cell	7-9					8		1	267,9466667			41,15202019				Genus	coenobia (2-)4, 8, 16 or 32(-64) spaherical or less commonly pyramidal, quadrate or many-sided, cells spaherical ovoid, polygonal or angular cells
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum astroideum			De Notaris 1867	160551	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160551	AU	sphere	?/6*d^3	1			cell	5					5		1	65,41666667			10,94927009				Species	coenobia spherical or oval 4-32 celled, cells obovoid
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum astroideum			De Notaris 1867	160551	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160551	AU	sphere	?/6*d^3	2			cell	6					6		1	113,04			18,29947958				Species	coenobia spherical or oval 4-32 celled, cells obovoid
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum astroideum			De Notaris 1867	160551	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160551	AU	sphere	?/6*d^3	3			cell	8					8		1	267,9466667			41,15202019				Species	coenobia spherical or oval 4-32 celled, cells obovoid
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	PRASIOLALES	Koliella	Koliella			Hindák 1963	160588	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160588	AU	2 cones	?/12*d^2*h	1			cell	2x30				30	2		1	31,4			5,496303306				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	PRASIOLALES	Koliella	Koliella			Hindák 1963	160588	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160588	AU	2 cones	?/12*d^2*h	2			cell	1.5x30-50				40	1,5		1	23,55			4,195205284				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium			Komárková-Legnerová 1969 	160590	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160590	AU	2 cones	?/12*d^2*h	1			cell	 1-2x8-12				10	1,5		1	5,8875			1,14135011				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium			Komárková-Legnerová 1969 	160590	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160590	AU	2 cones	?/12*d^2*h	2			cell	 1x50-60				55	1		1	14,39166667			2,641922454				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium			Komárková-Legnerová 1969 	160590	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160590	AU	2 cones	?/12*d^2*h	3			cell	2.5x6-10				8	2,5		1	13,08333333			2,415751927				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium			Komárková-Legnerová 1969 	160590	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160590	AU	2 cones	?/12*d^2*h	4			cell	2-3x40-50				45	2,5		1	73,59375			12,2297446		New Size class added by SMHI		Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium contortum			(Thuret) Komárková-Legnerová 1969	160591	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160591	AU	2 cones	?/12*d^2*h	1			cell	 1.2-1.5x15-20				17,5	1,3		1	7,738791667			1,475427399				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium contortum			(Thuret) Komárková-Legnerová 1969	160591	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160591	AU	2 cones	?/12*d^2*h	2			cell	 1.5-2x20-30				25	1,75		1	20,03385417			3,604214456				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium contortum			(Thuret) Komárková-Legnerová 1969	160591	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160591	AU	2 cones	?/12*d^2*h	3			cell	 2-3x20-30				25	2,5		1	40,88541667			7,042332158				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium contortum			(Thuret) Komárková-Legnerová 1969	160591	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160591	AU	2 cones	?/12*d^2*h	4			cell	 3-4x20-30				25	3,5		1	80,13541667			13,24783639				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium contortum			(Thuret) Komárková-Legnerová 1969	160591	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160591	AU	2 cones	?/12*d^2*h	5			cell	 4-5x30-40				35	4,5		1	185,45625			29,12946412				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium convolutum			(Corda) Komárková-Legnerová 1969	160592	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160592	AU	2 cones	?/12*d^2*h	1			cell	 1.5-2x10-12				11	1,75		1	8,814895833			1,66729592				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium convolutum			(Corda) Komárková-Legnerová 1969	160592	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160592	AU	2 cones	?/12*d^2*h	2			cell	 3x7-8				7,5	3		1	17,6625			3,202106287				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium convolutum			(Corda) Komárková-Legnerová 1969	160592	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160592	AU	2 cones	?/12*d^2*h	3			cell	 3-4x8-9				8,5	3,5		1	27,24604167			4,810648874				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium convolutum			(Corda) Komárková-Legnerová 1969	160592	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160592	AU	2 cones	?/12*d^2*h	4			cell	 4-5x9-12				10,5	4,5		1	55,636875			9,40479543				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorodendrophyceae	CHLORODENDRALES	Pachysphaera	Pachysphaera			Ostenfeld 1899	160594	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160594	AU	sphere-20%	?/6*d^3*0.8	1			cell	 6-8					7		1	143,6026667			22,9102244				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Chlorodendrophyceae	CHLORODENDRALES	Pachysphaera	Pachysphaera			Ostenfeld 1899	160594	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160594	AU	rotational ellipsoid	?/6*d^2*l	2			cell	9-10x14-16	15				9,5		1	708,4625			102,5418833				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Prasinophyceae (Micromonadophyceae)	CHLORODENDRALES	Pterosperma	Pterosperma			Pochet 1893 	160595	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160595	AU	sphere	?/6*d^3	1			cell	15					15		1	1766,25			241,788557				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Prasinophyceae (Micromonadophyceae)	CHLORODENDRALES	Pterosperma	Pterosperma			Pochet 1893 	160595	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160595	AU	sphere	?/6*d^3	2			cell	5					5		1	65,41666667			10,94927009				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Prasinophyceae (Micromonadophyceae)	CHLORODENDRALES	Pterosperma	Pterosperma			Pochet 1893 	160595	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160595	AU	sphere	?/6*d^3	3			cell	10					10		1	523,3333333			77,15901353				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Prasinophyceae (Micromonadophyceae)	CHLORODENDRALES	Pterosperma	Pterosperma			Pochet 1893 	160595	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160595	AU	sphere	?/6*d^3	4			cell	50					50		1	65416,66667			7184,311739				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Prasinophyceae (Micromonadophyceae)	CHLORODENDRALES	Pterosperma	Pterosperma			Pochet 1893 	160595	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160595	AU	sphere	?/6*d^3	5			cell	75					75		1	220781,25			22513,04532				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus			Meyen 1829	160602	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160602	AU	rotational ellipsoid	?/6*d^2*l	1			coenobium	 2-3x5-6	5,5				2,5		4	71,95833333			13,03102445				Genus	Coenobia flat, straight or slightly curved, with cells in 1 or 2 (rarely 3), ussually 2-, 4- or 8-celled, more rarely 16 or 32-celled, joined laterally and lying parallel to each other (linearly arranged), or alternately arranged and joined towards ends
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus			Meyen 1829	160602	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160602	AU	rotational ellipsoid	?/6*d^2*l	2			coenobium	 3-4x6-8	7				3,5		4	179,5033333			30,74351391				Genus	Coenobia flat, straight or slightly curved, with cells in 1 or 2 (rarely 3), ussually 2-, 4- or 8-celled, more rarely 16 or 32-celled, joined laterally and lying parallel to each other (linearly arranged), or alternately arranged and joined towards ends
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus			Meyen 1829	160602	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160602	AU	2 cones	?/12*d^2*h	3			coenobium	 4-5x8-12				10	4,5		4	211,95			35,93458162				Genus	Coenobia flat, straight or slightly curved, with cells in 1 or 2 (rarely 3), ussually 2-, 4- or 8-celled, more rarely 16 or 32-celled, joined laterally and lying parallel to each other (linearly arranged), or alternately arranged and joined towards ends
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus			Meyen 1829	160602	http://www.marinespecies.org/aphia.php?p=taxdetails&id=160602	AU	rotational ellipsoid	?/6*d^2*l	4			coenobium	6-7x16-20	18				6,5		4	1591,98			238,6705445				Genus	Coenobia flat, straight or slightly curved, with cells in 1 or 2 (rarely 3), ussually 2-, 4- or 8-celled, more rarely 16 or 32-celled, joined laterally and lying parallel to each other (linearly arranged), or alternately arranged and joined towards ends
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Tetrastrum	Tetrastrum			Chodat 1895	162934	http://www.marinespecies.org/aphia.php?p=taxdetails&id=162934	AU	sphere	?/6*d^3	1			coenobium	 4-5					4,5		4	190,755			32,54964896				Genus	Coenobia 4-celled, quadrate or rhomboidal, with cells arranged in a flat plate, sometimes having an internal space, usually with a thin mucilaginous envelope
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium komarkovae			Nygaard 1979	163100	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163100	AU	2 cones	?/12*d^2*h	1			cell	 1.5x30-50				40	1,5		1	23,55			4,195205284				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium komarkovae			Nygaard 1979	163100	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163100	AU	2 cones	?/12*d^2*h	2			cell	 1.5x50-80				65	1,5		1	38,26875			6,618270706				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium komarkovae			Nygaard 1979	163100	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163100	AU	2 cones	?/12*d^2*h	3			cell	 2-3x30-50				40	2,5		1	65,41666667			10,94927009				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium komarkovae			Nygaard 1979	163100	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163100	AU	2 cones	?/12*d^2*h	4			cell	 2-3x50-80				70	2,5		1	114,4791667			18,51816274				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium minutum			(Nägeli) Komárková-Legnerová 1969	163101	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163101	AU	2 cones	?/12*d^2*h	1			cell	 1-2x5-7				6	1,5		1	3,5325			0,706484941				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium minutum			(Nägeli) Komárková-Legnerová 1969	163101	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163101	AU	2 cones	?/12*d^2*h	2			cell	 2-3x7-10				8,5	2,5		1	13,90104167			2,5572619				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Monoraphidium	Monoraphidium minutum			(Nägeli) Komárková-Legnerová 1969	163101	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163101	AU	2 cones	?/12*d^2*h	3			cell	 2.5-3x10-20				15	2,8		1	30,772			5,393019316				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Kirchneriella	Kirchneriella			Schmidle 1893	163108	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163108	AU	rotational ellipsoid	?/6*d^2*l	1			cell	 3-5x9-11	10				4		1	83,73333333			13,80560141				Genus	 -
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Raphidocelis	Raphidocelis			Hindák 1977	163110	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163110	AU	2 cones	?/12*d^2*h	1			cell	 2-4x8-12				10	3		1	23,55	*		4,195205284				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Raphidocelis	Raphidocelis			Hindák 1977	163110	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163110	AU	2 cones	?/12*d^2*h	2			cell	2-4x4-6				5	3		1	11,775	*		2,18819515				Genus	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	1			coenobium	 2x4	4				2		4	33,49333333			6,354996587				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	2			coenobium	 2-4x7-10	8,5				3		4	160,14			27,61879621				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	3			coenobium	 4-6x10-15	12,5				5		4	654,1666667			103,540636				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	4			coenobium	 4-6x15-20	17,5				5		4	915,8333333			142,0120033				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	5			coenobium	 6-8x15-20	17,5				7		4	1795,033333			267,1489704				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	6			coenobium	 8-10x18-22	19				9		4	3221,64			462,6618839				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Scenedesmus	Scenedesmus ellipticus			Corda 1835	163125	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163125	AU	rotational ellipsoid	?/6*d^2*l	7			coenobium	2x4	4				2		2	16,74666667			3,177498293				Species	2, 4 or 8 (more rarely 16 or 32) cells in a single linear row
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Micractinium	Micractinium pusillum			Fresenius 1858	163479	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163479	AU	sphere	?/6*d^3	1			cell	 3-4					3,5		1	22,43791667			4,008910379				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Trebouxiophyceae	CHLORELLALES	Micractinium	Micractinium pusillum			Fresenius 1858	163479	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163479	AU	sphere	?/6*d^3	2			cell	 5-6					5,5		1	87,06958333			14,32149524				Species	-
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	2 cones	?/12*d^2*h	1			cell	 2x35-45				40	2		1	41,86666667			7,200922956				Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	2 cones	?/12*d^2*h	2			cell	 3x25-35				28	3		1	65,94			11,03150099				Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Ankistrodesmus	Ankistrodesmus falcatus			(Corda) Ralfs 1848	163490	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163490	AU	2 cones	?/12*d^2*h	3			cell	 4x30-35				32,5	4		1	136,0666667			21,77943656				Species	colonies of 2, 4, 8 or more cells, usually united by convex sides if curved, sometimes in bundles with cells more or less parallel to one another enclosed within a mucilaginous envelope
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum microporum			Nägeli 1855	163975	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163975	AU	sphere	?/6*d^3	1			cell	 7-8					7,5		1	220,78125			34,31106871				Species	coenobia spferical(4-)8-, 16-or 32(-64) celled, cells spherical to ovoid
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum microporum			Nägeli 1855	163975	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163975	AU	sphere	?/6*d^3	2			cell	3-5					4		1	33,49333333			5,839688238				Species	coenobia spferical(4-)8-, 16-or 32(-64) celled, cells spherical to ovoid
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum microporum			Nägeli 1855	163975	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163975	AU	sphere	?/6*d^3	3			cell	5-7					6		1	113,04			18,29947958				Species	coenobia spferical(4-)8-, 16-or 32(-64) celled, cells spherical to ovoid
PEG_BVOL2021	x		CHLOROPHYTA	Chlorophyceae	SPHAEROPLEALES	Coelastrum	Coelastrum microporum			Nägeli 1855	163975	http://www.marinespecies.org/aphia.php?p=taxdetails&id=163975	AU	sphere	?/6*d^3	4			cell	8-10					9		1	381,51			57,34397782				Species	coenobia spferical(4-)8-, 16-or 32(-64) celled, cells spherical to ovoid
