scientific_name	dyntaxa_id	author	valid_name	taxon_id
Achnanthes laevis var. austriaca	262189	(Hust.) Lange-Bert.	Eucocconeis austriaca	675341
Desmodesmus armatus var. longispina	257452	(Chodat) E.Hegewald	Desmodesmus armatus var. longispina	675363
Desmodesmus armatus var. spinosus	248649	NA	Desmodesmus armatus var. spinosus	675366
Desmodesmus intermedius var. acutispinus	257471	(Y.V.Roll) E.Hegewald	Desmodesmus intermedius var. acutispinus	675372
Fragilaria famelica var. littoralis	262681	(Germain) Lange-Bert.	Fragilaria henryi	675392
Dinobryon cylindricum var. alpinum	257805	(O.E. Imhof) H. Bachm.	Dinobryon cylindricum var. alpinum	675565
Encyonopsis cesatii var. geitleri	262572	(Rabenh.) Krammer	Encyonopsis cesatii var. geitleri	675631
Staurastrum anatinum var. denticulatum	6017693	G.M.Sm.	Staurastrum anatinum var. denticulatum	675736
Staurastrum johnsonii var. perpendiculatum	256956	Grönblad	Staurastrum johnsonii var. perpendiculatum	675758
Dinobryon bavaricum var. medium	257802	(Lemmerm.) Willi Krieg.	Dinobryon bavaricum var. medium	675841
Staurastrum anatinum var. glabrum	256928	Grönblad	Staurastrum anatinum var. glabrum	676463
Fragilaria arcus var. recta	262671	Cleve	Hannaea inaequidentata	676822
Xanthidium concinnum var. hexagonum	238668	(Boldt) M.Hirano	Xanthidium concinnum var. hexagonum	678246
Tabellaria flocculosa var. geniculata	256825	Cleve-Euler	Tabellaria flocculosa var. geniculata	680061
Tabellaria flocculosa var. pelagica	256826	Holmboe	Tabellaria flocculosa var. pelagica	680064
Tabellaria flocculosa var. teilingii	256827	B.M. Knudson	Tabellaria flocculosa var. teilingii	680065
Lagerheimia longiseta var. major	257083	G.M.Sm.	Lagerheimia longiseta var. major	682277
Dinobryon suecicum var. longispinum	257820	Lemmerm.	Dinobryon suecicum var. longispinum	686238
Desmidium swartzii var. gotlandicum	262185	Grönblad	Desmidium swartzii var. gotlandicum	686289
Vaucheria terrestris var. nuoljae	263248	Skuja	Vaucheria terrestris var. nuoljae	686433
Heterocapsa arctica subsp. frigida	263264	Rintala & G.Hällfors	Heterocapsa arctica subsp. frigida	688227
Ulva flexuosa subsp. biflagellata	232863	(Bliding) Bliding	Ulva flexuosa subsp. biflagellata	688230
Gomphonema minutum f. syriacum	262770	Lange-Bert. & E.Reichardt	Gomphonema minutum f. syriacum	688515
Gomphonema parvulum f. saprophilum	262782	Lange-Bert. & E.Reichardt	Gomphonema parvulum f. saprophilum	688516
Prymnesium parvum f. patelliferum	237008	(J.C.Green, D.J.Hibberd, & Pienaar) A.Larsen	Prymnesium parvum f. patelliferum	688549
Euglena oxyuris f. skvortzovii	263230	(T.G.Popova) T.G.Popova	Euglena oxyuris f. skvortzovii	688617
Trachelomonas planctonica f. oblonga	257751	(Drezep.) T.G.Popova	Trachelomonas planctonica f. oblonga	688661
Chrysolykos angulatus f. bicornis	257800	(Willén) Nauwerck	Chrysolykos angulatus f. bicornis	689132
Cavinula cocconeiformis f. elliptica	262446	(Hust.) Lange-Bert.	Cavinula cocconeiformis f. elliptica	689133
Rhizodomus tagatzi	6050007	Strelkow & Wirketis, 1950	Rhizodomus tagatzi	689307
Eunotia bilunaris var. linearis	262593	(Okuno) Lange-Bert. & Nörpel-Schempp	Eunotia ambivalens	694738
Nitzschia sinuata var. tabellaria	6012162	(Grunow) Grunow	Grunowia tabellaria	695114
Eunotia paludosa var. trinacria	262632	(Krasske) Nörpel	Eunotia trinacria	695126
Nitzschia sinuata var. delognei	6012161	(Grunow) Lange-Bert.	Grunowia solgensis	695170
Staurosirella leptostauron var. dubia	262633	(Grunow) Edlund	Staurosira leptostauron var. dubia	695182
Diatoma vulgaris var. vulgaris	248645		Diatoma vulgaris var. vulgaris	695320
Gymnodinium inversum var. elongatum	257875	Nygaard	Gymnodinium inversum var. elongatum	695746
Cosmarium abbreviatum var. planctonicum	256870	West & G.S.West	Cosmarium abbreviatum var. planctonicum	695965
